node_id,time,x,y,z,mode,task_id,relay_id
U08,5950.161230200327,314816.04690611176,2547919.1562834387,348.5,descent,M019,
U08,5950.161230200327,314816.04690611176,2547919.1562834387,348.5,handover,M019,
U08,5950.161230200327,314816.04690611176,2547919.1562834387,348.5,climb,M019,
U08,6011.493420141733,314816.04690611176,2547919.1562834387,501.8304748535156,climb,M019,
U08,6011.493420141733,314816.04690611176,2547919.1562834387,501.8304748535156,cruise,M019,
U08,6313.795286515876,318686.2012849663,2545556.1393078705,501.8304748535156,cruise,M019,
U08,6500.860523942633,318686.2012849663,2545556.1393078705,127.7,descent,M019,
U08,6788.860523942633,318686.2012849663,2545556.1393078705,127.7,prep,M021,
U08,6788.860523942633,314816.04690611176,2547919.1562834387,348.5,return,M019,
U08,7414.362878516455,318686.2012849663,2545556.1393078705,127.7,climb,M021,
U08,7493.847233985205,318686.2012849663,2545556.1393078705,326.410888671875,climb,M021,
U08,7493.847233985205,318686.2012849663,2545556.1393078705,326.410888671875,cruise,M021,
U08,7845.890013278288,318488.4830992104,2550833.078209432,326.410888671875,cruise,M021,
U08,7911.595457614226,318488.4830992104,2550833.078209432,195.0,descent,M021,
U08,7911.595457614226,318488.4830992104,2550833.078209432,195.0,handover,M021,
U08,7911.595457614226,318488.4830992104,2550833.078209432,195.0,climb,M021,
U08,7964.159813082976,318488.4830992104,2550833.078209432,326.410888671875,climb,M021,
U08,7964.159813082976,318488.4830992104,2550833.078209432,326.410888671875,cruise,M021,
U08,8316.20259237606,318686.2012849663,2545556.1393078705,326.410888671875,cruise,M021,
U08,8415.558036711996,318686.2012849663,2545556.1393078705,127.7,descent,M021,
U08,8739.558036711996,318488.4830992104,2550833.078209432,195.0,return,M021,
