service_id,uav_type,mask,box_ids,mass_kg,volume_m3,energy_kwh,time_s,reserve_limit
S001,C,10311,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10312,"['S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10313,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10314,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10315,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10316,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10317,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10318,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10319,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10320,"['S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10321,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10322,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10323,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10324,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10325,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10326,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10327,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10328,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10329,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10330,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10331,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10332,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10333,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10334,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10335,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10336,"['S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10337,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10338,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10339,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10340,"['S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10341,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10342,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10343,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10344,"['S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10345,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10346,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10347,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10348,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10349,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10350,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10351,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10352,"['S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10353,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10354,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10355,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10356,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10357,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10358,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10359,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10360,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10361,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10362,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10363,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10368,"['S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",28.0,0.09,2.074687768651514,1296.170391878965,0.7406640289185608
S001,C,10369,"['S001-MED-01', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,10370,"['S001-MED-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",31.0,0.10200000000000001,2.0986910606390814,1362.170391878965,0.7376636174201148
S001,C,10371,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",34.0,0.114,2.1248433981096397,1428.170391878965,0.734394575236295
S001,C,10372,"['S001-WAT-01', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10373,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10374,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10375,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10376,"['S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10377,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10378,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10379,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10380,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10381,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10382,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10383,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10384,"['S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10385,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10386,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10387,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10388,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10389,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10390,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10391,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10392,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10393,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10394,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10395,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10396,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10397,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10398,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10399,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10400,"['S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10401,"['S001-MED-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10402,"['S001-MED-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10403,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10404,"['S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10405,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10406,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10407,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10408,"['S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10409,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10410,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10411,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10412,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10413,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10414,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10415,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10416,"['S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10417,"['S001-MED-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10418,"['S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10419,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10420,"['S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10421,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10422,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10423,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10424,"['S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10425,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10426,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10427,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
S001,C,10432,"['S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",42.0,0.117,2.20652579876825,1362.170391878965,0.7241842751539688
S001,C,10433,"['S001-MED-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10434,"['S001-MED-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",45.0,0.129,2.24232572258651,1428.170391878965,0.7197092846766863
S001,C,10435,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",48.0,0.14100000000000001,2.2814230167981604,1494.170391878965,0.71482212290023
S001,C,10436,"['S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10437,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10438,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10439,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10440,"['S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",56.0,0.14400000000000002,2.4050019348689013,1428.170391878965,0.6993747581413874
S001,C,10441,"['S001-MED-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10442,"['S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",59.0,0.156,2.46013411452641,1494.170391878965,0.6924832356841988
S001,C,10443,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",62.0,0.168,2.521154650832634,1560.170391878965,0.6848556686459207
S001,C,10444,"['S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",70.0,0.171,2.720366632699651,1494.170391878965,0.6599541709125436
S001,C,10445,"['S001-MED-01', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10446,"['S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",73.0,0.183,2.8126801619396953,1560.170391878965,0.648414979757538
S001,C,10447,"['S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-05', 'S001-WAT-06', 'S001-FOD-02', 'S001-HYG-01']",76.0,0.195,2.917555936277246,1626.170391878965,0.6353055079653442
