atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
T03_M010_G01,T03_M010_G01,M010,5064.3875,5500.98125,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,2.4694159507623397,16.177909036830457,2.4694159507623397
T03_M014_G00,T03_M014_G00,M014,2889.4625,3289.15,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,11.95681392735753,16.177909036830457,11.95681392735753
T03_M015_G00,T03_M015_G00,M015,3106.0625,3535.75,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,11.95681392735753,16.177909036830457,11.95681392735753
T03_M016_G00,T03_M016_G00,M016,2889.4625,3319.15,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,11.95681392735753,16.177909036830457,11.95681392735753
T03_M026_G00,T03_M026_G00,M026,4171.55,4703.7375,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,5.148881955737139,16.177909036830457,5.148881955737139
T03_M027_G00,T03_M027_G00,M027,3460.9125,4092.2875,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,5.148881955737139,16.177909036830457,5.148881955737139
T03_M019_G00,T03_M019_G00,M019,759.4375,1144.875,T03_C2_SITE_RELAY_00_Q3_R002,R02,E52_f4836ff0bfcbe7f74f580128,TRANSPORT_RELAY_G01,1,10.114867033149864,13.198394987858308,10.114867033149864
T03_M020_G00,T03_M020_G00,M020,789.5375,1204.975,T03_C2_SITE_RELAY_00_Q3_R002,R02,E52_f4836ff0bfcbe7f74f580128,TRANSPORT_RELAY_G01,1,10.114867033149864,13.198394987858308,10.114867033149864
T03_M024_G00,T03_M024_G00,M024,741.6875000000002,1140.6875000000002,T03_C2_SITE_RELAY_00_Q3_R002,R02,E52_f4836ff0bfcbe7f74f580128,TRANSPORT_RELAY_G01,1,5.857186879240203,13.198394987858308,5.857186879240203
T03_M025_G00,T03_M025_G00,M025,804.8125,1423.96875,T03_C2_SITE_RELAY_00_Q3_R002,R02,E52_f4836ff0bfcbe7f74f580128,TRANSPORT_RELAY_G01,1,13.84134266108093,13.198394987858308,13.198394987858308
