site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,candidate_source
E52_c0294c7ff44d44fc4ede8d97,5.006362490083006,16.7256600789149,5.006362490083006,316.70783025924425,358.9570632507807,379.92026256926977,0.16644027302831577,0.009166666666666667,0.12438986572637256,0.299996805421355,2.2600031945786454,0.9062509983058266,506.9907958984375,0.0,0.0,506.9907958984375,634.6907958984375,2849.4019692695233,334.6907958984375,30.0,526.7078302592442,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_d22cbe82615c6d2ee0ebf49f,5.6791610470501865,15.758568264926964,5.6791610470501865,318.17309843891866,352.9726015110215,427.5491784452201,0.1737067461230003,0.009166666666666667,0.12438986572637256,0.3072632785160395,2.252736721483961,0.9039802254637377,417.5940368652344,0.0,0.0,417.5940368652344,545.2940368652344,3206.618838339151,335.390380859375,30.0,528.1730984389187,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_dbec4f1422e98765afb262aa,4.439539268577306,16.38523852602286,4.439539268577306,322.5402116809159,364.1002534899979,395.72017250733956,0.1707521496628321,0.009166666666666667,0.12438986572637256,0.3043086820558713,2.2556913179441294,0.9049035368575402,498.7205017089844,0.0,0.0,498.7205017089844,626.4205017089844,2967.901293805047,326.4205017089844,30.0,532.540211680916,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_de2c36302e014a6d0284c896,5.398324716346508,15.994052628622484,5.398324716346508,325.41177480357015,364.7238282296769,414.95122905049965,0.1744969638873427,0.009166666666666667,0.12438986572637256,0.3080534962803819,2.2519465037196187,0.9037332824123807,471.74464111328126,0.0,0.0,471.74464111328126,599.4446411132812,3112.134217878747,325.15069580078125,30.0,535.4117748035701,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_eab18c460278cfbad2c20da0,5.839199789598638,7.760329046990023,5.839199789598638,212.31476099060268,226.15454090800176,341.5908424768108,0.12388533452538679,0.009166666666666667,0.12438986572637256,0.257441866918426,2.3025581330815745,0.9195494165879918,166.07735900878907,0.0,0.0,166.07735900878907,293.77735900878906,2561.931318576081,213.8477783203125,30.0,422.3147609906027,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_eddf192c3626d88d236d26e4,6.44782069450909,17.034187922993553,6.44782069450909,241.72684180786888,260.473536754158,370.9735139380034,0.13850678679446915,0.009166666666666667,0.12438986572637256,0.27206331918750837,2.287936680812492,0.9149802127539036,224.96033935546876,0.0,0.0,224.96033935546876,352.66033935546875,2782.3013545350254,199.07135009765625,30.0,451.7268418078689,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_fd527d975e1813662620f82c,11.639873585239812,12.45056667278017,11.639873585239812,418.2192341110554,452.9085204066283,628.3027504486734,0.23771876612520712,0.009166666666666667,0.12438986572637256,0.37127529851824637,2.188724701481754,0.8839764692130481,416.271435546875,0.0,0.0,416.271435546875,543.971435546875,4712.2706283650505,306.8754577636719,30.0,628.2192341110554,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_82c821a5773d0bfbe554f10a,8.226809702901718,11.397135806608844,8.226809702901718,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.12438986572637256,0.4161115186569696,2.143888481343031,0.869965150419697,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P01_G013_E52_A000,P01_G013,P01,M014,5872.5938178373935,6279.687923850976,407.09410601358286,
E52_d22cbe82615c6d2ee0ebf49f,7.864233650677548,15.758568264926964,7.864233650677548,318.17309843891866,352.9726015110215,427.5491784452201,0.1737067461230003,0.009166666666666667,0.006399266762409652,0.1892726795520766,2.370727320447924,0.9408522876399761,417.5940368652344,0.0,0.0,417.5940368652344,545.2940368652344,3206.618838339151,335.390380859375,30.0,528.1730984389187,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,E5_REVALIDATED
E52_ea76d341ab82f2ebc1fa1efe,7.601570141040625,6.056283714240493,6.056283714240493,275.41177480357015,298.05716156301025,414.95122905049965,0.15671484390277482,0.009166666666666667,0.006399266762409652,0.17228077733185113,2.3877192226681494,0.9461622570837965,271.74464111328126,0.0,0.0,271.74464111328126,399.44464111328125,3112.134217878747,325.15069580078125,30.0,485.41177480357015,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,E5_REVALIDATED
E52_de2c36302e014a6d0284c896,7.557781310666783,15.994052628622484,7.557781310666783,325.41177480357015,364.7238282296769,414.95122905049965,0.1744969638873427,0.009166666666666667,0.006399266762409652,0.190062897316419,2.3699371026835814,0.9406053445886191,471.74464111328126,0.0,0.0,471.74464111328126,599.4446411132812,3112.134217878747,325.15069580078125,30.0,535.4117748035701,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,E5_REVALIDATED
E52_01234cac2d25748209cb57e8,7.700531463793453,5.963634638729843,5.963634638729843,275.78386787661753,295.55487261701467,419.772700963196,0.15719547582798327,0.009166666666666667,0.006399266762409652,0.17276140925705957,2.3872385907429408,0.9460120596071688,248.53977661132814,11.2877197265625,11.2877197265625,248.53977661132814,376.2397766113281,3148.2952572239697,326.2397766113281,30.0,485.78386787661753,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_06eb0baa948af7ff52881bcf,6.262157474060729,16.258674653736037,6.262157474060729,296.7597053393259,328.36499963050426,403.88764493158146,0.16274021246714285,0.009166666666666667,0.006399266762409652,0.17830614589621915,2.3816938541037813,0.9442793294074315,379.26353149414064,0.0,0.0,379.26353149414064,506.9635314941406,3029.157336986861,306.9635314941406,30.0,506.7597053393259,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_0c9d91fc306062a18ada9948,7.860539347173827,15.697900697510477,7.860539347173827,331.42241999480143,370.2725110389095,429.7442937249544,0.1787296459836012,0.009166666666666667,0.006399266762409652,0.1942955794126775,2.365704420587323,0.9392826314335383,466.2010925292969,0.0,0.0,466.2010925292969,593.9010925292969,3223.082202937158,326.7436828613281,30.0,541.4224199948014,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_189eb019491ad876aa165071,6.108787553100129,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.006399266762409652,0.23464764408233482,2.3253523559176656,0.9266726112242704,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_1eac4bbcd37cec5d48241661,7.6476739464814045,6.04580255430777,6.04580255430777,275.66392246828667,298.30930922772677,415.4555243799327,0.1568759382441215,0.009166666666666667,0.006399266762409652,0.1724418716731978,2.387558128326803,0.9461119151021257,271.74464111328126,0.0,0.0,271.74464111328126,399.44464111328125,3115.9164328494953,326.2397766113281,30.0,485.66392246828667,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_1ef47ef68c1879e18ddbb164,7.615897344633197,9.684707827919368,7.615897344633197,525.9457118932837,556.9823492630754,865.6715995678175,0.30964781577290457,0.009166666666666667,0.006399266762409652,0.3252137492019809,2.2347862507980194,0.898370703374381,372.4396484375,0.0,0.0,372.4396484375,500.1396484375,6492.536996758631,304.7821350097656,30.0,735.9457118932837,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_214ce9a3b3bd3fa9c582335a,9.054796341348165,15.138353346483314,9.054796341348165,331.46735474952504,365.31699057309277,459.8368945576438,0.1830074384559416,0.009166666666666667,0.006399266762409652,0.19857337188501792,2.3614266281149825,0.937945821285932,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091823284,283.8956298828125,30.0,541.467354749525,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_231555d7070bcf1a0911e332,7.597897845457851,5.981962334569488,5.981962334569488,303.4113952968874,335.0249979987103,417.14117438283733,0.1669828432889251,0.009166666666666667,0.006399266762409652,0.1825487767180014,2.377451223281999,0.9429535072756245,379.363232421875,0.0,0.0,379.363232421875,507.063232421875,3128.55880787128,326.2397766113281,30.0,513.4113952968873,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_246111a1ef063bec9e89ec9e,3.5180288591075453,13.03223549741864,3.5180288591075453,413.11352328410356,453.07003166626504,586.4879962752384,0.22998101771643822,0.009166666666666667,0.006399266762409652,0.24554695114551453,2.314453048854486,0.9232665777670267,479.4781005859375,0.0,0.0,479.4781005859375,607.1781005859375,4398.659972064288,469.28277587890625,30.0,623.1135232841036,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_24db349315b2a6b84dd4215d,8.472574668618236,5.686957833295324,5.686957833295324,283.5201066466774,305.8382661315407,433.1312563841751,0.1621732249548407,0.009166666666666667,0.006399266762409652,0.17773915838391702,2.3822608416160835,0.944456513005026,267.8179138183594,0.0,0.0,267.8179138183594,395.5179138183594,3248.4844228813135,322.1230773925781,30.0,493.5201066466774,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_27bf01e9e990859ae5993708,7.615172407993995,15.932490639468014,7.615172407993995,318.6138217216496,355.0514931287134,418.60161500091635,0.17259630304263499,0.009166666666666667,0.006399266762409652,0.1881622364717113,2.3718377635282892,0.9411993011025902,437.25205688476564,0.0,0.0,437.25205688476564,564.9520568847656,3139.5121125068727,326.2397766113281,30.0,528.6138217216496,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_27fdcb9bc2da20af468e67a1,8.420326523584407,15.630401191469062,8.420326523584407,333.5201066466774,372.5049327982074,433.1312563841751,0.1799553449394086,0.009166666666666667,0.006399266762409652,0.1955212783684849,2.3644787216315155,0.9388996005098484,467.8179138183594,0.0,0.0,467.8179138183594,595.5179138183594,3248.4844228813135,322.1230773925781,30.0,543.5201066466774,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_2cea01313b8862fcfb6b2e63,12.57527361444059,16.460055432828085,12.57527361444059,259.5957489704318,280.08528245838755,396.2542970131293,0.148442074342722,0.009166666666666667,0.006399266762409652,0.1640080077717983,2.3959919922282022,0.948747497571313,245.87440185546876,0.0,0.0,245.87440185546876,373.57440185546875,2971.90722759847,231.8917236328125,30.0,469.5957489704318,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_326bd9096774308657b14836,7.250955255507208,6.820761438549596,6.820761438549596,254.20783025924425,275.6237299174474,379.92026256926977,0.1442126230476059,0.009166666666666667,0.006399266762409652,0.1597785564766822,2.4002214435233182,0.9500692011010368,256.9907958984375,0.0,0.0,256.9907958984375,384.6907958984375,2849.4019692695233,334.6907958984375,30.0,464.20783025924425,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_437c6a333219b14c3939f26c,7.618081777508166,6.0194831627628105,6.0194831627628105,277.09771274073506,296.211315442558,417.14117438283733,0.1570562493971614,0.009166666666666667,0.006399266762409652,0.1726221828262377,2.3873778171737627,0.9460555678668007,248.53977661132814,19.176544189453125,19.176544189453125,248.53977661132814,376.2397766113281,3128.55880787128,326.2397766113281,30.0,487.09771274073506,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_44ed69e1d99dc074a7941a18,9.455287381500824,8.900383690419545,8.900383690419545,188.27556058823757,199.0276355292369,299.7078152072368,0.1090911242968749,0.009166666666666667,0.006399266762409652,0.12465705772595122,2.4353429422740493,0.9610446694606403,139.59420471191407,10.569305419921875,10.569305419921875,139.59420471191407,267.29420471191406,2247.808614054276,217.29420471191406,30.0,398.27556058823757,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_4513f74e4ba51c209cccc792,1.955589529651462,9.790974506635663,1.955589529651462,548.6050089915749,589.1156759023821,854.1460165183059,0.3160741321008959,0.009166666666666667,0.006399266762409652,0.3316400655299722,2.2283599344700282,0.8963624795218836,486.1280029296875,0.0,0.0,486.1280029296875,613.8280029296875,6406.095123887295,391.8226318359375,30.0,758.6050089915749,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_47db2d0d55c92154c779a4c9,5.993136820755495,16.45726286038159,5.993136820755495,312.62709924858126,351.3219092257948,393.08533863388124,0.16685347284684848,0.009166666666666667,0.006399266762409652,0.1824194062759248,2.3775805937240757,0.9429939355387735,464.3377197265625,0.0,0.0,464.3377197265625,592.0377197265625,2948.1400397541092,295.61395263671875,30.0,522.6270992485813,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_4cf0fac9feb721651efb2830,10.543219625601964,17.82597875173802,10.543219625601964,242.69354898018014,267.32891198677197,337.5749199208095,0.13412057160327687,0.009166666666666667,0.006399266762409652,0.14968650503235317,2.4103134949676472,0.9532229671773896,295.6243560791016,0.0,0.0,295.6243560791016,423.32435607910156,2531.8118994060715,217.31182861328125,30.0,452.69354898018014,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_4d215302190bc5bfb29bf912,5.551025756271557,16.37371485667674,5.551025756271557,307.50969179304633,343.7570581260541,397.53518558804575,0.1656637075427803,0.009166666666666667,0.006399266762409652,0.1812296409718566,2.378770359028144,0.9433657371962948,434.96839599609376,0.0,0.0,434.96839599609376,562.6683959960938,2981.5138919103433,336.56707763671875,30.0,517.5096917930464,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_50c718ca7f326f764494c89d,18.02242425007553,13.080943299176411,13.080943299176411,350.85355156655817,370.1881015340061,585.6998033284289,0.20772710552759727,0.009166666666666667,0.006399266762409652,0.22329303895667357,2.336706961043327,0.9302209253260395,232.014599609375,0.0,0.0,232.014599609375,359.714599609375,4392.748524963216,275.29461669921875,30.0,560.8535515665582,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_515a3b7c8d98426ee13f2b4e,11.737430688334314,17.07508762021844,11.737430688334314,242.68536134104386,262.0561394884234,369.14605379781034,0.13858886614696947,0.009166666666666667,0.006399266762409652,0.15415479957604578,2.4058452004239546,0.9518266251324857,232.4493377685547,0.0,0.0,232.4493377685547,360.1493377685547,2768.5954034835777,210.1493377685547,30.0,452.68536134104386,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_60b0dc656c777ee2cc2279b1,2.46839510779094,0.21315146591224732,0.21315146591224732,563.4362729251038,615.9641949832094,811.705013501575,0.3153381258454166,0.009166666666666667,0.006399266762409652,0.3309040592744929,2.2290959407255078,0.896592481476721,630.3350646972656,0.0,0.0,630.3350646972656,758.0350646972656,6087.787601261813,495.9024353027344,30.0,773.4362729251038,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_60b76d98beea93305f35c25d,11.908554258507479,16.79058398580294,11.908554258507479,271.8613885249859,299.0873836523459,380.3668062858116,0.15055421784231732,0.009166666666666667,0.006399266762409652,0.16612015127139362,2.393879848728607,0.9480874527276895,326.7119415283203,0.0,0.0,326.7119415283203,454.4119415283203,2852.751047143587,241.2421875,30.0,481.8613885249859,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_68694062ed2e2e792aeb51a9,8.524581707639314,17.695890544520793,8.524581707639314,262.3147609906027,292.8212075746684,341.5908424768108,0.1416674545099547,0.009166666666666667,0.006399266762409652,0.157233387939031,2.4027666120609696,0.9508645662690528,366.0773590087891,0.0,0.0,366.0773590087891,493.77735900878906,2561.931318576081,213.8477783203125,30.0,472.3147609906027,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_6aa461eda22a4c53e6730e81,7.119248494060685,6.478254834226846,6.478254834226846,265.8104536255181,288.3542041341444,395.1560268799425,0.15046620221455187,0.009166666666666667,0.006399266762409652,0.16603213564362818,2.393967864356372,0.9481149576113662,271.555615234375,1.030609130859375,1.030609130859375,271.555615234375,399.255615234375,2963.670201599569,349.255615234375,30.0,475.8104536255181,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_6dc095df8eb6475486134b5c,3.636204789598324,12.905188948092743,3.636204789598324,424.06014837873875,466.2734748964797,594.8403376510322,0.23505698741925235,0.009166666666666667,0.006399266762409652,0.25062292084832866,2.309377079151672,0.9216803372348973,506.55991821289064,0.0,0.0,506.55991821289064,634.2599182128906,4461.302532382741,440.2059631347656,30.0,634.0601483787387,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_73baea82bbbffa2db9d7426a,7.930725203801643,5.711384152670419,5.711384152670419,297.3854850658978,324.64222792478455,431.2305129784753,0.16683515196021612,0.009166666666666667,0.006399266762409652,0.18240108538929242,2.377598914610708,0.9429996608158461,327.08091430664064,0.0,0.0,327.08091430664064,454.7809143066406,3234.2288473385647,335.390380859375,30.0,507.3854850658978,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_74b3fb0a4920873efc33101b,6.022322488013387,6.525083879148042,6.022322488013387,262.62709924858126,284.6552425591281,393.08533863388124,0.14907135286228057,0.009166666666666667,0.006399266762409652,0.16463728629135688,2.3953627137086437,0.948550848033951,264.3377197265625,0.0,0.0,264.3377197265625,392.0377197265625,2948.1400397541092,295.61395263671875,30.0,472.62709924858126,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_7547086a1218012670f76a62,12.011016269373656,2.277872015791573,2.277872015791573,370.7957901832663,387.27013608984186,642.7455049270795,0.2228984084752749,0.009166666666666667,0.006399266762409652,0.2384643419043512,2.3215356580956494,0.9254798931548902,197.69215087890626,0.0,0.0,197.69215087890626,325.39215087890625,4820.591286953097,275.39215087890625,30.0,580.7957901832663,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_76b4f0bdabd1ccab126282dd,11.329353486548868,17.180198899819032,11.329353486548868,244.7670432960008,265.6078646257534,364.489158613486,0.13866967590706417,0.009166666666666667,0.006399266762409652,0.15423560933614047,2.40576439066386,0.9518013720824561,250.08985595703126,0.0,0.0,250.08985595703126,377.78985595703125,2733.6686896011447,241.2421875,30.0,454.7670432960008,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_82c821a5773d0bfbe554f10a,8.102129188851478,11.397135806608844,8.102129188851478,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.006399266762409652,0.2981209196930067,2.261879080306994,0.9068372125959354,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_8ca7795ffa642a3b129c0a3d,7.894746809915375,15.730152054416479,7.894746809915375,330.94608252023,369.9122522589995,428.0951466078428,0.17832668261553564,0.009166666666666667,0.006399266762409652,0.19389261604461194,2.3661073839553888,0.9394085574860588,467.5940368652344,0.0,0.0,467.5940368652344,595.2940368652344,3210.713599558821,335.390380859375,30.0,540.94608252023,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_9026ce0d2a5dd9a75ef73c8e,6.164254225703601,6.720084116703532,6.164254225703601,248.61637070099954,267.37077642202814,384.70630707582717,0.14290187810434732,0.009166666666666667,0.006399266762409652,0.15846781153342362,2.401532188466577,0.9504788088958052,225.05286865234376,0.0,0.0,225.05286865234376,352.75286865234375,2885.297303068704,302.75286865234375,30.0,458.61637070099954,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_96da4f081c74d8211b4b244f,12.19983119536191,12.47027426673894,12.19983119536191,406.4445801679392,437.368205859671,627.3474061854878,0.23339590098708082,0.009166666666666667,0.006399266762409652,0.24896183441615713,2.3110381655838435,0.9221994267449509,371.08350830078126,0.0,0.0,371.08350830078126,498.78350830078125,4705.105546391158,251.37640380859375,30.0,616.4445801679392,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_a1af1f4ab7d520e82e20be53,3.4800997695208196,0.45430012492889205,0.45430012492889205,547.7224457312177,598.7128286250978,789.5025940991541,0.30660524396013417,0.009166666666666667,0.006399266762409652,0.3221711773892105,2.23782882261079,0.8993215070658718,611.8845947265625,0.0,0.0,611.8845947265625,739.5845947265625,5921.269455743655,492.6366271972656,30.0,757.7224457312177,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_a3836b1674b2d70f748125c1,9.94643585089841,18.388582284998307,9.94643585089841,238.77143733771516,265.74771093797557,315.68523307386783,0.1296256139323784,0.009166666666666667,0.006399266762409652,0.1451915473614547,2.4148084526385456,0.9546276414495454,323.715283203125,0.0,0.0,323.715283203125,451.415283203125,2367.639248054009,217.29420471191406,30.0,448.77143733771516,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_a77602565c04dca5831f9b7a,8.048311898045057,15.758600383852013,8.048311898045057,295.3505394617105,322.31471665694164,428.9160157520343,0.16578365241547813,0.009166666666666667,0.006399266762409652,0.18134958584455443,2.378650414155446,0.9433282544235767,323.57012634277345,0.0,0.0,323.57012634277345,451.27012634277344,3216.870118140257,284.58648681640625,30.0,505.3505394617105,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_aaa387ee3ee3170bd804334d,1.4077309449915703,18.409477866986336,1.4077309449915703,263.5215778829557,299.2286101502083,312.8009621623957,0.13801933350380158,0.009166666666666667,0.006399266762409652,0.15358526693287788,2.4064147330671224,0.9520046040834756,428.48438720703126,0.0,0.0,428.48438720703126,556.1843872070312,2346.0072162179677,386.9435729980469,30.0,473.5215778829557,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_afb1e3673ff3adbe9c45b8fc,5.903703711537958,6.956106286850726,5.903703711537958,250.21040235058808,271.27175132926646,374.0527108291059,0.1419599864782851,0.009166666666666667,0.006399266762409652,0.1575259199073614,2.402474080092639,0.9507731500289496,252.73618774414064,0.0,0.0,252.73618774414064,380.4361877441406,2805.395331218294,291.6474609375,30.0,460.2104023505881,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_b544b4d7beda1d6ed7fbeefb,7.727403291798851,16.252686834440453,7.727403291798851,293.91354735972715,324.49113296153376,404.3615811086144,0.16179511839250177,0.009166666666666667,0.006399266762409652,0.17736105182157808,2.3826389481784225,0.9445746713057569,366.9310272216797,0.0,0.0,366.9310272216797,494.6310272216797,3032.711858314608,277.91845703125,30.0,503.91354735972715,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_b60e4d2a4cdcd5801a5d757f,7.518712309030889,16.480566458341656,7.518712309030889,308.26023760270465,345.626388522301,392.32356968783114,0.16519254750221457,0.009166666666666667,0.006399266762409652,0.18075848093129088,2.3792415190687097,0.9435129747089716,448.39381103515626,0.0,0.0,448.39381103515626,576.0938110351562,2942.4267726587336,326.2397766113281,30.0,518.2602376027046,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_b677873645e212a13901ede2,1.348589997206318,9.230718628911887,1.348589997206318,575.9444140089429,616.0268887810784,911.3939793850733,0.3339048259552679,0.009166666666666667,0.006399266762409652,0.3494707593843442,2.2105292406156565,0.8907903876923925,480.989697265625,0.0,0.0,480.989697265625,608.689697265625,6835.45484538805,390.4056396484375,30.0,785.9444140089429,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_b6789310c1ab16898a769b78,16.715861646995606,2.625622464396969,2.625622464396969,372.38145547243056,389.4038741939475,617.4514627840539,0.21924054354678854,0.009166666666666667,0.006399266762409652,0.23480647697586485,2.3251935230241356,0.9266229759450423,225.84925537109376,21.580230712890625,21.580230712890625,225.84925537109376,353.54925537109375,4630.885970880404,303.54925537109375,30.0,582.3814554724306,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_b7c433bb400c5a28313b13f0,8.028447503767296,16.00220965111248,8.028447503767296,270.63016208552887,291.2047849391259,417.8125870494757,0.1554195344851095,0.009166666666666667,0.006399266762409652,0.1709854679141858,2.3890145320858145,0.9465670412768169,246.89547424316407,0.0,0.0,246.89547424316407,374.59547424316406,3133.594402871068,284.58648681640625,30.0,480.63016208552887,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
E52_b8aeee13ee5f313ffdb298e7,2.4417147723342225,0.32052137756616617,0.32052137756616617,550.9628084392909,600.9445446860357,802.0351993981131,0.309532562555218,0.009166666666666667,0.006399266762409652,0.3250984959842943,2.2349015040157063,0.8984067200049081,599.7808349609375,0.0,0.0,599.7808349609375,727.4808349609375,6015.263995485849,485.42230224609375,30.0,760.9628084392909,0.0,1,P01_G014_E52_A000,P01_G014,P01,M014,6291.655383770287,6312.598438629082,20.94305485879522,
