site_id,x_m,y_m,lon,lat,ground_elevation_m,agl_m,z_amsl_m,backhaul_margin_db,outbound_time_s,return_time_s,flight_energy_kwh
R316341_2546675_340,316340.60620567383,2546674.690216067,109.20783995754249,23.01835154857654,290.3404846191406,50,340.3404846191406,7.627024485063842,234.9050325670805,252.6250729520089,0.13218078343283968
R316341_2546675_390,316340.60620567383,2546674.690216067,109.20783995754249,23.01835154857654,290.3404846191406,100,390.3404846191406,17.613126436025055,238.90333375523153,260.7900408068266,0.13403468665735382
R317217_2547861_351,317217.2576330948,2547860.673050591,109.21625026267044,23.02915642606022,250.54647827148438,100,350.5464782714844,7.189481093199305,237.90408463599505,256.47462449195206,0.13621415564511108
R317217_2547861_401,317217.2576330948,2547860.673050591,109.21625026267044,23.02915642606022,250.54647827148438,150,400.5464782714844,7.176324627586155,250.40408463599505,273.14129115861874,0.14065968564125306
R317217_2547861_451,317217.2576330948,2547860.673050591,109.21625026267044,23.02915642606022,250.54647827148438,200,450.5464782714844,17.160334776614093,262.90408463599505,289.80795782528537,0.14510521563739504
R317217_2547861_501,317217.2576330948,2547860.673050591,109.21625026267044,23.02915642606022,250.54647827148438,250,500.5464782714844,17.141542869329598,275.40408463599505,306.47462449195206,0.149550745633537
R317217_2547861_551,317217.2576330948,2547860.673050591,109.21625026267044,23.02915642606022,250.54647827148438,300,550.5464782714844,17.119985381968775,287.90408463599505,323.14129115861874,0.153996275629679
R317217_2547981_304,317217.2576330948,2547980.673050591,109.21623600059978,23.03023990783747,254.01980590820312,50,304.0198059082031,6.8821040478029545,256.4472885973122,271.14060575632914,0.14354572748224553
R317217_2547981_354,317217.2576330948,2547980.673050591,109.21623600059978,23.03023990783747,254.01980590820312,100,354.0198059082031,6.8723457416729445,245.56742104360126,264.4274048692848,0.14086422416301506
R317217_2547981_404,317217.2576330948,2547980.673050591,109.21623600059978,23.03023990783747,254.01980590820312,150,404.0198059082031,6.859928270323792,258.06742104360126,281.0940715359515,0.14530975415915703
R317217_2547981_454,317217.2576330948,2547980.673050591,109.21623600059978,23.03023990783747,254.01980590820312,200,454.0198059082031,16.844874439817843,270.56742104360126,297.7607382026182,0.14975528415529898
R317217_2547981_504,317217.2576330948,2547980.673050591,109.21623600059978,23.03023990783747,254.01980590820312,250,504.0198059082031,16.82721169476028,283.06742104360126,314.4274048692848,0.15420081415144096
R317217_2547981_554,317217.2576330948,2547980.673050591,109.21623600059978,23.03023990783747,254.01980590820312,300,554.0198059082031,16.806971953912935,295.56742104360126,331.0940715359515,0.15864634414758294
R317217_2548101_363,317217.2576330948,2548100.673050591,109.21622173766666,23.031323389458063,213.00103759765625,150,363.00103759765625,6.561177383325074,254.69877210273012,274.30719190253484,0.14606216730905947
R319252_2546462_297,319252.0147457946,2546462.209050694,109.23626414982736,23.016752105755465,147.41561889648438,150,297.4156188964844,25.288029105243083,113.64398587706796,127.78695411844166,0.060588041562300694
R319252_2546462_347,319252.0147457946,2546462.209050694,109.23626414982736,23.016752105755465,147.41561889648438,200,347.4156188964844,25.223299799188297,126.14398587706796,144.45362078510834,0.06503357155844267
R319252_2546462_397,319252.0147457946,2546462.209050694,109.23626414982736,23.016752105755465,147.41561889648438,250,397.4156188964844,25.14144001122017,138.64398587706796,161.120287451775,0.06947910155458464
R319252_2546462_447,319252.0147457946,2546462.209050694,109.23626414982736,23.016752105755465,147.41561889648438,300,447.4156188964844,25.043417950967253,151.14398587706796,177.78695411844166,0.07392463155072662
R319252_2546582_280,319252.0147457946,2546582.209050694,109.23625005620065,23.017835601006382,180.2154541015625,100,280.2154541015625,24.51398922846782,116.24456089772329,128.95418207285348,0.06346749162066452
R319252_2546582_330,319252.0147457946,2546582.209050694,109.23625005620065,23.017835601006382,180.2154541015625,150,330.2154541015625,24.465069884537016,128.7445608977233,145.62084873952017,0.0679130216168065
R319252_2546582_380,319252.0147457946,2546582.209050694,109.23625005620065,23.017835601006382,180.2154541015625,200,380.2154541015625,24.401451966920277,141.2445608977233,162.28751540618683,0.07235855161294848
R319252_2546582_430,319252.0147457946,2546582.209050694,109.23625005620065,23.017835601006382,180.2154541015625,250,430.2154541015625,24.323779716550618,153.7445608977233,178.95418207285348,0.07680408160909044
R319252_2546582_480,319252.0147457946,2546582.209050694,109.23625005620065,23.017835601006382,180.2154541015625,300,480.2154541015625,24.23281032223015,166.2445608977233,195.62084873952017,0.08124961160523242
R319252_2546702_263,319252.0147457946,2546702.209050694,109.23623596172139,23.018919096100895,163.2061004638672,100,263.2061004638672,23.778938355947844,119.08530734122168,130.37748237987728,0.06648687288491538
R319252_2546702_313,319252.0147457946,2546702.209050694,109.23623596172139,23.018919096100895,163.2061004638672,150,313.2061004638672,23.742044858273246,131.58530734122166,147.04414904654394,0.07093240288105736
R319252_2546702_363,319252.0147457946,2546702.209050694,109.23623596172139,23.018919096100895,163.2061004638672,200,363.2061004638672,23.692517921508554,144.08530734122166,163.7108157132106,0.07537793287719934
R319684_2549593_301,319683.7077110809,2549593.0608641747,109.2401079572494,23.04506785128156,201.2244110107422,100,301.2244110107422,3.561468825010735,320.60347415949593,335.0638417437245,0.19254245232746242
R319684_2549593_351,319683.7077110809,2549593.0608641747,109.2401079572494,23.04506785128156,201.2244110107422,150,351.2244110107422,13.556993469923356,333.10347415949593,351.7305084103911,0.1969879823236044
R319684_2549593_401,319683.7077110809,2549593.0608641747,109.2401079572494,23.04506785128156,201.2244110107422,200,401.2244110107422,13.55127140731372,345.60347415949593,368.3971750770578,0.20143351231974638
R319684_2549593_451,319683.7077110809,2549593.0608641747,109.2401079572494,23.04506785128156,201.2244110107422,250,451.2244110107422,13.54430756447536,358.10347415949593,385.0638417437245,0.20587904231588836
R319684_2549593_501,319683.7077110809,2549593.0608641747,109.2401079572494,23.04506785128156,201.2244110107422,300,501.2244110107422,13.536107917597306,370.60347415949593,401.7305084103911,0.21032457231203033
R319804_2549593_336,319803.7077110809,2549593.0608641747,109.2412787344636,23.045080878928367,236.13377380371094,100,336.13377380371094,3.4953237277436244,331.3578840285908,348.7273651789,0.1969413366865763
R319804_2549593_386,319803.7077110809,2549593.0608641747,109.2412787344636,23.045080878928367,236.13377380371094,150,386.13377380371094,13.490054598785008,343.8578840285908,365.3940318455667,0.20138686668271827
R319804_2549593_436,319803.7077110809,2549593.0608641747,109.2412787344636,23.045080878928367,236.13377380371094,200,436.13377380371094,13.4835599012155,356.3578840285908,382.0606985122334,0.20583239667886025
R319804_2549593_486,319803.7077110809,2549593.0608641747,109.2412787344636,23.045080878928367,236.13377380371094,250,486.13377380371094,13.475845134801446,368.8578840285908,398.7273651789,0.2102779266750022
R319804_2549593_536,319803.7077110809,2549593.0608641747,109.2412787344636,23.045080878928367,236.13377380371094,300,536.1337738037109,13.46691680757202,381.3578840285908,415.3940318455667,0.21472345667114418
R319804_2549713_339,319803.7077110809,2549713.0608641747,109.2412646615997,23.04616437323368,238.5583038330078,100,338.5583038330078,3.258768473996028,339.6819952291434,357.25352054856074,0.20208783393779683
R319804_2549713_389,319803.7077110809,2549713.0608641747,109.2412646615997,23.04616437323368,238.5583038330078,150,388.5583038330078,13.253721860472382,352.1819952291434,373.92018721522743,0.2065333639339388
R318045_2548916_342,318044.6860098525,2548915.933669849,109.22419713264858,23.038775237608906,242.15489196777344,100,342.15489196777344,15.249992210718617,281.64646920748675,299.5177102048012,0.16475490096117296
R319860_2550080_338,319860.1784575099,2550079.8149460675,109.24177261934007,23.049481967568315,288.477294921875,50,338.477294921875,2.5456474421671658,364.26285502741314,381.82762960423605,0.217798008514665
R319860_2550080_388,319860.1784575099,2550079.8149460675,109.24177261934007,23.049481967568315,288.477294921875,100,388.477294921875,12.541366264938375,376.76285502741314,398.49429627090274,0.22224353851080697
R319860_2550080_438,319860.1784575099,2550079.8149460675,109.24177261934007,23.049481967568315,288.477294921875,150,438.477294921875,12.536098845519376,389.26285502741314,415.1609629375694,0.22668906850694895
R319860_2550080_488,319860.1784575099,2550079.8149460675,109.24177261934007,23.049481967568315,288.477294921875,200,488.477294921875,12.52984877326223,401.76285502741314,431.82762960423605,0.23113459850309093
R319860_2550080_538,319860.1784575099,2550079.8149460675,109.24177261934007,23.049481967568315,288.477294921875,250,538.477294921875,12.522620293961054,414.26285502741314,448.49429627090274,0.23558012849923288
R319860_2550080_588,319860.1784575099,2550079.8149460675,109.24177261934007,23.049481967568315,288.477294921875,300,588.477294921875,12.51441830030086,426.76285502741314,465.16096293756937,0.24002565849537488
R319980_2550080_349,319980.1784575099,2550079.8149460675,109.24294343576138,23.049494985241754,248.78350830078125,100,348.78350830078125,2.4864627109141253,368.9445801679392,387.368205859671,0.2200593109986549
R319980_2550080_399,319980.1784575099,2550079.8149460675,109.24294343576138,23.049494985241754,248.78350830078125,150,398.78350830078125,12.482037839168328,381.4445801679392,404.03487252633767,0.22450484099479687
R319980_2550080_449,319980.1784575099,2550079.8149460675,109.24294343576138,23.049494985241754,248.78350830078125,200,448.78350830078125,12.476640482129284,393.9445801679392,420.7015391930043,0.22895037099093885
R319980_2550080_499,319980.1784575099,2550079.8149460675,109.24294343576138,23.049494985241754,248.78350830078125,250,498.78350830078125,12.47027426673894,406.4445801679392,437.368205859671,0.23339590098708082
R319980_2550080_549,319980.1784575099,2550079.8149460675,109.24294343576138,23.049494985241754,248.78350830078125,300,548.7835083007812,12.462943457493566,418.9445801679392,454.0348725263376,0.2378414309832228
R319980_2550200_325,319980.1784575099,2550199.8149460675,109.24292937320949,23.05057847991368,275.39215087890625,50,325.39215087890625,2.277872015791573,370.7957901832663,387.27013608984186,0.2228984084752749
R319718_2548322_426,319718.0758011331,2548322.1036215937,109.24059233718273,23.03359595438323,175.93592834472656,250,425.93592834472656,16.50453342856423,271.370494869402,296.22348889812923,0.15225702403028762
R319718_2548322_476,319718.0758011331,2548322.1036215937,109.24059233718273,23.03359595438323,175.93592834472656,300,475.93592834472656,16.489581645386608,283.870494869402,312.8901555647959,0.1567025540264296
R319718_2548442_493,319718.0758011331,2548442.1036215937,109.24057826665477,23.03467944985966,192.74415588378906,300,492.74415588378906,16.162778016286936,295.5870860101286,326.0074323337777,0.16299793606187563
R319278_2547659_275,319278.3656916646,2547658.539734835,109.23638066493038,23.027556786472765,175.02926635742188,100,275.0292663574219,19.14517810422879,182.44590325488508,194.7233421180036,0.10613003604989635
R319278_2547659_325,319278.3656916646,2547658.539734835,109.23638066493038,23.027556786472765,175.02926635742188,150,325.0292663574219,19.131380049277865,194.94590325488508,211.39000878467027,0.11057556604603833
R319278_2547659_375,319278.3656916646,2547658.539734835,109.23638066493038,23.027556786472765,175.02926635742188,200,375.0292663574219,19.11312049345608,207.44590325488508,228.0566754513369,0.11502109604218029
R319278_2547659_425,319278.3656916646,2547658.539734835,109.23638066493038,23.027556786472765,175.02926635742188,250,425.0292663574219,19.09045564946534,219.94590325488508,244.7233421180036,0.11946662603832227
R319278_2547659_475,319278.3656916646,2547658.539734835,109.23638066493038,23.027556786472765,175.02926635742188,300,475.0292663574219,19.063454528509155,232.44590325488508,261.3900087846703,0.12391215603446425
R319278_2547779_245,319278.3656916646,2547778.539734835,109.23636656485563,23.028640280314132,145.06512451171875,100,245.06512451171875,8.703670165088283,201.85445624934758,211.63488329199077,0.11424333516233884
R319278_2547779_295,319278.3656916646,2547778.539734835,109.23636656485563,23.028640280314132,145.06512451171875,150,295.06512451171875,18.69365332986594,195.17059038427595,209.11768409358584,0.11284092565138551
R319278_2547779_345,319278.3656916646,2547778.539734835,109.23636656485563,23.028640280314132,145.06512451171875,200,345.06512451171875,18.67958256204797,207.67059038427595,225.7843507602525,0.11728645564752749
R319278_2547779_395,319278.3656916646,2547778.539734835,109.23636656485563,23.028640280314132,145.06512451171875,250,395.06512451171875,18.66149720266904,220.17059038427595,242.45101742691918,0.12173198564366947
R319278_2547779_445,319278.3656916646,2547778.539734835,109.23636656485563,23.028640280314132,145.06512451171875,300,445.06512451171875,18.639447382376545,232.67059038427595,259.1176840935858,0.12617751563981144
R319278_2547899_264,319278.3656916646,2547898.539734835,109.23635246392817,23.02972377399903,164.36358642578125,100,264.36358642578125,8.273393400254633,207.91133852850172,219.29997073065016,0.11892153577983501
R319278_2547899_314,319278.3656916646,2547898.539734835,109.23635246392817,23.02972377399903,164.36358642578125,150,314.36358642578125,18.262891227625403,207.73866752833896,223.29396639715407,0.11950397509740815
R320320_2548281_304,320319.86294476653,2548281.3811311033,109.24646793125021,23.03329346106306,154.3800506591797,150,304.3800506591797,5.893823253361276,263.0176307575488,277.7409683124804,0.15318240309893488
R320320_2548281_354,320319.86294476653,2548281.3811311033,109.24646793125021,23.03329346106306,154.3800506591797,200,354.3800506591797,15.886033802685589,268.4958679096484,287.3858721312467,0.15548744458997035
R320320_2548281_404,320319.86294476653,2548281.3811311033,109.24646793125021,23.03329346106306,154.3800506591797,250,404.3800506591797,15.876120849104908,280.9958679096484,304.05253879791337,0.15993297458611233
R320320_2548281_454,320319.86294476653,2548281.3811311033,109.24646793125021,23.03329346106306,154.3800506591797,300,454.3800506591797,15.864098931827272,293.4958679096484,320.71920546458,0.1643785045822543
R320320_2548401_306,320319.86294476653,2548401.3811311033,109.24645390790212,23.03437696000469,205.67507934570312,100,305.6750793457031,5.615879678664754,269.2436014606513,284.0748580727932,0.1574018065947831
R320320_2548401_356,320319.86294476653,2548401.3811311033,109.24645390790212,23.03437696000469,205.67507934570312,150,355.6750793457031,15.608520680326194,275.71989438871117,294.71781766751974,0.16001109175826572
R320320_2548401_406,320319.86294476653,2548401.3811311033,109.24645390790212,23.03437696000469,205.67507934570312,200,405.6750793457031,15.599168763162993,288.21989438871117,311.3844843341864,0.16445662175440767
R320320_2548401_456,320319.86294476653,2548401.3811311033,109.24645390790212,23.03437696000469,205.67507934570312,250,455.6750793457031,15.587836800365693,300.71989438871117,328.0511510008531,0.16890215175054965
R320320_2548401_506,320319.86294476653,2548401.3811311033,109.24645390790212,23.03437696000469,205.67507934570312,300,505.6750793457031,15.574540304238369,313.21989438871117,344.71781766751974,0.17334768174669163
R320320_2548521_315,320319.86294476653,2548521.3811311033,109.24643988370607,23.03546045878992,164.81907653808594,150,314.81907653808594,5.342787202788202,272.4787770479594,288.0720334261332,0.16083345774114982
R320320_2548521_365,320319.86294476653,2548521.3811311033,109.24643988370607,23.03546045878992,164.81907653808594,200,364.81907653808594,5.335531271550849,284.9787770479594,304.7387000927999,0.1652789877372918
R320320_2548521_415,320319.86294476653,2548521.3811311033,109.24643988370607,23.03546045878992,164.81907653808594,250,414.81907653808594,15.326404178123767,297.4787770479594,321.4053667594666,0.16972451773343378
R316647_2546854_345,316647.0928272229,2546853.946099849,109.21080818852408,23.020003879171284,294.53070068359375,50,344.53070068359375,8.251257392741962,220.3464258078568,238.41565086482294,0.12375241283387954
R316647_2546854_395,316647.0928272229,2546853.946099849,109.21080818852408,23.020003879171284,294.53070068359375,100,394.53070068359375,18.23490669111689,227.8462045554154,250.0820962790482,0.1266736936712735
R316647_2546854_445,316647.0928272229,2546853.946099849,109.21080818852408,23.020003879171284,294.53070068359375,150,444.53070068359375,18.214954161689747,240.3462045554154,266.7487629457149,0.13111922366741552
R316647_2546854_495,316647.0928272229,2546853.946099849,109.21080818852408,23.020003879171284,294.53070068359375,200,494.53070068359375,18.191449504646357,252.8462045554154,283.41542961238156,0.13556475366355747
R316647_2546854_545,316647.0928272229,2546853.946099849,109.21080818852408,23.020003879171284,294.53070068359375,250,544.5307006835938,18.16445058757124,265.3462045554154,300.0820962790482,0.14001028365969945
R316647_2546974_311,316647.0928272229,2546973.946099849,109.21079388929627,23.021087358975024,260.5700378417969,50,310.5700378417969,8.025596176639823,231.06662824775012,246.30579806789984,0.1280698449750067
R316647_2546974_361,316647.0928272229,2546973.946099849,109.21079388929627,23.021087358975024,260.5700378417969,100,360.5700378417969,8.01244495163921,223.78910393541287,243.19494042222925,0.1264864667942397
R316647_2546974_411,316647.0928272229,2546973.946099849,109.21079388929627,23.021087358975024,260.5700378417969,150,410.5700378417969,17.99585057097427,236.28910393541287,259.86160708889594,0.13093199679038167
R316647_2546974_461,316647.0928272229,2546973.946099849,109.21079388929627,23.021087358975024,260.5700378417969,200,460.5700378417969,17.975852503487488,248.78910393541287,276.5282737555626,0.13537752678652365
R316647_2546974_511,316647.0928272229,2546973.946099849,109.21079388929627,23.021087358975024,260.5700378417969,250,510.5700378417969,17.952497847774637,261.28910393541287,293.19494042222925,0.13982305678266563
R316647_2546974_561,316647.0928272229,2546973.946099849,109.21079388929627,23.021087358975024,260.5700378417969,300,560.5700378417969,17.925840969649727,273.78910393541287,309.86160708889594,0.1442685867788076
R316647_2547094_337,316647.0928272229,2547093.946099849,109.21077958920357,23.022170838622113,286.899658203125,50,336.899658203125,7.7776574000608605,222.56523733190068,239.9985421821611,0.12738069000243024
R318467_2547952_459,318466.6759977416,2547951.726977589,109.22842788922073,23.030115525670634,159.1702117919922,300,459.1702117919922,18.249015069113327,243.242552870591,270.8650705199237,0.13193302089307773
R318467_2548072_285,318466.6759977416,2548071.726977589,109.22841372382827,23.03119901449839,185.12210083007812,100,285.1221008300781,17.887194802355054,207.6987285587037,220.8172369612102,0.12154909556695027
R314356_2549594_740,314355.60399998253,2549594.376438453,109.18812514439298,23.044492562483065,439.5845947265625,300,739.5845947265625,0.45430012492889205,547.7224457312177,598.7128286250978,0.30660524396013417
R317418_2546444_506,317418.17542917415,2546444.4432146945,109.2183783274128,23.01639132923308,206.2100372314453,300,506.2100372314453,21.922296538672413,197.8419226389069,229.38442574152737,0.09959609633745434
R317418_2546564_497,317418.17542917415,2546564.4432146945,109.21836409115843,23.01747481401475,247.1361083984375,250,497.1361083984375,21.55770726852073,200.3624496682985,231.14879203483494,0.10184897267197116
R317418_2546564_547,317418.17542917415,2546564.4432146945,109.21836409115843,23.01747481401475,247.1361083984375,300,547.1361083984375,21.49890261517355,212.8624496682985,247.8154587015016,0.10629450266811313
R317418_2546684_432,317418.17542917415,2546684.4432146945,109.21834985404291,23.018558298639853,232.18328857421875,200,432.18328857421875,21.23008588389706,189.27674754664497,214.65035492782988,0.09936585530558718
R317418_2546684_482,317418.17542917415,2546684.4432146945,109.21834985404291,23.018558298639853,232.18328857421875,250,482.18328857421875,21.184942567054108,201.77674754664497,231.31702159449654,0.10381138530172916
R317418_2546684_532,317418.17542917415,2546684.4432146945,109.21834985404291,23.018558298639853,232.18328857421875,300,532.1832885742188,21.13308830423307,214.27674754664497,247.9836882611632,0.10825691529787114
R313597_2549140_722,313596.7230942601,2549139.56091612,109.1807765667496,23.04030109436617,421.83721923828125,300,721.8372192382812,0.02697066595830222,563.4972144032131,613.0086493397365,0.3179402888393461
R313717_2548900_664,313716.7230942601,2548899.56091612,109.18197635030256,23.03814763860963,413.7411193847656,250,663.7411193847656,0.365836005255062,533.3106765870443,577.980769869108,0.30276832431446593
R313717_2548900_714,313716.7230942601,2548899.56091612,109.18197635030256,23.03814763860963,413.7411193847656,300,713.7411193847656,10.359339260709504,545.8106765870443,594.6474365357748,0.3072138543106079
R313717_2549020_713,313716.7230942601,2549019.56091612,109.18196180795196,23.03923109867985,463.4665832519531,250,713.4665832519531,0.26245587642645773,550.2623030601571,599.07618499782,0.31007738935070767
R313717_2549020_763,313716.7230942601,2549019.56091612,109.18196180795196,23.03923109867985,463.4665832519531,300,763.4665832519531,0.2555292474345805,562.7623030601571,615.7428516644866,0.3145229193468496
R319744_2547890_294,319743.55190287094,2547889.6991960923,109.2408915602407,23.029694481684732,193.77735900878906,100,293.77735900878906,7.760329046990023,212.31476099060268,226.15454090800176,0.12388533452538679
R319744_2547890_344,319743.55190287094,2547889.6991960923,109.2408915602407,23.029694481684732,193.77735900878906,150,343.77735900878906,17.74906048011283,224.81476099060268,242.82120757466842,0.12833086452152875
R319744_2547890_394,319743.55190287094,2547889.6991960923,109.2408915602407,23.029694481684732,193.77735900878906,200,393.77735900878906,17.734541671916702,237.31476099060268,259.4878742413351,0.13277639451767073
R319744_2547890_444,319743.55190287094,2547889.6991960923,109.2408915602407,23.029694481684732,193.77735900878906,250,443.77735900878906,17.716805206245667,249.81476099060268,276.15454090800176,0.1372219245138127
R319744_2547890_494,319743.55190287094,2547889.6991960923,109.2408915602407,23.029694481684732,193.77735900878906,300,493.77735900878906,17.695890544520793,262.3147609906027,292.8212075746684,0.1416674545099547
R319744_2548010_303,319743.55190287094,2548009.6991960923,109.24087749476293,23.03077797786957,153.43862915039062,150,303.4386291503906,7.395310132130447,222.0475609847777,236.69244674731024,0.12941938208724366
R319744_2548010_353,319743.55190287094,2548009.6991960923,109.24087749476293,23.03077797786957,153.43862915039062,200,353.4386291503906,17.384364486220818,234.5475609847777,253.3591134139769,0.13386491208338563
R319744_2548010_403,319743.55190287094,2548009.6991960923,109.24087749476293,23.03077797786957,153.43862915039062,250,403.4386291503906,17.370430779030556,247.0475609847777,270.0257800806436,0.13831044207952758
R319744_2548010_453,319743.55190287094,2548009.6991960923,109.24087749476293,23.03077797786957,153.43862915039062,300,453.4386291503906,17.353537765765367,259.5475609847777,286.6924467473102,0.14275597207566956
R319744_2548130_303,319743.55190287094,2548129.6991960923,109.24086342843457,23.031861473897973,152.66033935546875,150,302.66033935546875,7.044241137615842,229.22684180786888,243.8068700874913,0.13406125679832717
R319744_2548130_353,319743.55190287094,2548129.6991960923,109.24086342843457,23.031861473897973,152.66033935546875,200,352.66033935546875,17.034187922993553,241.72684180786888,260.473536754158,0.13850678679446915
R319744_2548130_403,319743.55190287094,2548129.6991960923,109.24086342843457,23.031861473897973,152.66033935546875,250,402.66033935546875,17.021375309077584,254.22684180786888,277.1402034208246,0.14295231679061113
R316843_2548231_396,316842.5238594948,2548230.7429414033,109.21255058761852,23.03245652254621,295.5179138183594,100,395.5179138183594,5.686957833296347,283.52010664665187,305.8382661315151,0.1621732249548244
R316843_2548231_446,316842.5238594948,2548230.7429414033,109.21255058761852,23.03245652254621,295.5179138183594,150,445.5179138183594,5.675809295371721,296.02010664665187,322.5049327981818,0.16661875495096634
R316843_2548231_496,316842.5238594948,2548230.7429414033,109.21255058761852,23.03245652254621,295.5179138183594,200,495.5179138183594,5.662654398735327,308.52010664665187,339.17159946484844,0.17106428494710835
R316843_2548231_546,316842.5238594948,2548230.7429414033,109.21255058761852,23.03245652254621,295.5179138183594,250,545.5179138183594,15.647511408683869,321.02010664665187,355.8382661315151,0.1755098149432503
R316843_2548231_596,316842.5238594948,2548230.7429414033,109.21255058761852,23.03245652254621,295.5179138183594,300,595.5179138183594,15.630401191470071,333.52010664665187,372.5049327981818,0.17995534493939228
R316843_2548351_397,316842.5238594948,2548350.7429414033,109.2125362936919,23.033540001680382,246.70660400390625,150,396.70660400390625,5.426166001173911,290.4501766606623,312.86739366098783,0.1665165966055478
R316843_2548351_447,316842.5238594948,2548350.7429414033,109.2125362936919,23.033540001680382,246.70660400390625,200,446.70660400390625,5.41562074691457,302.9501766606623,329.5340603276545,0.17096212660168977
R316843_2548351_497,316842.5238594948,2548350.7429414033,109.2125362936919,23.033540001680382,246.70660400390625,250,496.70660400390625,15.40318417302312,315.4501766606623,346.20072699432114,0.17540765659783175
R316843_2548351_547,316842.5238594948,2548350.7429414033,109.2125362936919,23.033540001680382,246.70660400390625,300,546.7066040039062,15.388872556019294,327.9501766606623,362.86739366098783,0.17985318659397373
R316843_2548471_434,316842.5238594948,2548470.7429414033,109.21252199890097,23.034623480657842,283.8956298828125,150,433.8956298828125,5.1626686326972475,306.4673547494988,331.9836572397332,0.1741163784636409
R316843_2548471_484,316842.5238594948,2548470.7429414033,109.21252199890097,23.034623480657842,283.8956298828125,200,483.8956298828125,5.151398124472266,318.9673547494988,348.6503239063998,0.17856190845978287
R316843_2548471_534,316842.5238594948,2548470.7429414033,109.21252199890097,23.034623480657842,283.8956298828125,250,533.8956298828125,15.138353346484294,331.4673547494988,365.3169905730665,0.18300743845592485
R317118_2550000_544,317117.7418444939,2549999.722260685,109.21502497153492,23.04845894963918,293.971435546875,250,543.971435546875,12.45056667278017,418.2192341110554,452.9085204066283,0.23771876612520712
R317118_2550000_594,317117.7418444939,2549999.722260685,109.21502497153492,23.04845894963918,293.971435546875,300,593.971435546875,12.442393009787608,430.7192341110554,469.575187073295,0.2421642961213491
R317118_2550120_565,317117.7418444939,2550119.722260685,109.21501068632548,23.04954242804972,314.52252197265625,250,564.5225219726562,12.242477427726968,430.9118759589268,467.31375278998155,0.2443726982026339
R317118_2550120_615,317117.7418444939,2550119.722260685,109.21501068632548,23.04954242804972,314.52252197265625,300,614.5225219726562,12.234306078790638,443.4118759589268,483.9804194566482,0.24881822819877586
R317118_2550240_591,317117.7418444939,2550239.722260685,109.21499640025256,23.05062590630349,341.3225402832031,250,591.3225402832031,12.037692693429307,445.1877788138426,483.82299050410955,0.2515956611412738
R317118_2550240_641,317117.7418444939,2550239.722260685,109.21499640025256,23.05062590630349,341.3225402832031,300,641.3225402832031,12.029424972929434,457.6877788138426,500.48965717077624,0.25604119113741575
R316730_2547998_357,316730.03716888884,2547997.7171102925,109.21148100484464,23.030340130151913,307.063232421875,50,357.063232421875,6.0194831627628105,277.09771274073506,296.211315442558,0.1570562493971614
R316730_2547998_407,316730.03716888884,2547997.7171102925,109.21148100484464,23.030340130151913,307.063232421875,100,407.063232421875,6.009142997511702,278.4113952968874,301.691664665377,0.15809178329664114
R316730_2547998_457,316730.03716888884,2547997.7171102925,109.21148100484464,23.030340130151913,307.063232421875,150,457.063232421875,5.9966297877134735,290.9113952968874,318.3583313320437,0.16253731329278312
R316730_2547998_507,316730.03716888884,2547997.7171102925,109.21148100484464,23.030340130151913,307.063232421875,200,507.063232421875,5.981962334569488,303.4113952968874,335.0249979987103,0.1669828432889251
R316730_2547998_557,316730.03716888884,2547997.7171102925,109.21148100484464,23.030340130151913,307.063232421875,250,557.063232421875,5.96516251553787,315.9113952968874,351.691664665377,0.17142837328506708
R316730_2547998_607,316730.03716888884,2547997.7171102925,109.21148100484464,23.030340130151913,307.063232421875,300,607.063232421875,15.946255177330485,328.4113952968874,368.3583313320437,0.17587390328120905
R316730_2548118_344,316730.03716888884,2548117.7171102925,109.21146670383342,23.03142360894118,293.9010925292969,50,343.9010925292969,5.764283994708023,288.0805976884863,306.09735539926106,0.16234210482177322
R316730_2548118_394,316730.03716888884,2548117.7171102925,109.21146670383342,23.03142360894118,293.9010925292969,100,393.9010925292969,5.755080300181845,281.42241999480143,303.6058443722428,0.16094752599903328
R316730_2548118_444,316730.03716888884,2548117.7171102925,109.21146670383342,23.03142360894118,293.9010925292969,150,443.9010925292969,5.743822766339562,293.92241999480143,320.2725110389095,0.1653930559951753
R316730_2548118_494,316730.03716888884,2548117.7171102925,109.21146670383342,23.03142360894118,293.9010925292969,200,493.9010925292969,5.730527374357081,306.42241999480143,336.9391777055762,0.16983858599131724
R316730_2548118_544,316730.03716888884,2548117.7171102925,109.21146670383342,23.03142360894118,293.9010925292969,250,543.9010925292969,5.715212874155043,318.92241999480143,353.6058443722428,0.17428411598745921
R316730_2548118_594,316730.03716888884,2548117.7171102925,109.21146670383342,23.03142360894118,293.9010925292969,300,593.9010925292969,15.697900697510477,331.42241999480143,370.2725110389095,0.1787296459836012
R317583_2547634_446,317582.9819402128,2547633.946298952,109.21984487138141,23.027149491917285,246.13824462890625,200,446.13824462890625,18.44575435335753,236.44457446493232,262.9810948506745,0.1285126827593662
R317583_2547634_496,317582.9819402128,2547633.946298952,109.21984487138141,23.027149491917285,246.13824462890625,250,496.13824462890625,18.420846996772667,248.94457446493232,279.64776151734117,0.13295821275550818
R317583_2547634_546,317582.9819402128,2547633.946298952,109.21984487138141,23.027149491917285,246.13824462890625,300,546.1382446289062,18.392265797779956,261.4445744649323,296.31442818400785,0.13740374275165013
