atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,candidate_source
P02_G008_E52_A000,P02_G008,P02,M010,3872.674419072423,4713.107651000835,840.4332319284122,E52_a1af1f4ab7d520e82e20be53,8.721524411760214,0.45430012492889205,0.45430012492889205,547.7224457312177,598.7128286250978,789.5025940991541,0.30660524396013417,0.009166666666666667,0.25679904308923707,0.572570953716038,1.9874290462839626,0.8210715769637381,611.8845947265625,0.0,0.0,611.8845947265625,739.5845947265625,5921.269455743655,492.6366271972656,30.0,757.7224457312177,0.0,1,E5_REVALIDATED
P02_G009_E52_A000,P02_G009,P02,M011,4118.85190024332,4744.087057531303,625.2351572879825,E52_b677873645e212a13901ede2,1.2512697614083237,9.230718628911887,1.2512697614083237,575.9444140089429,616.0268887810784,911.3939793850733,0.3339048259552679,0.009166666666666667,0.19104407583799465,0.5341155684599292,2.0258844315400713,0.8330888848562721,480.989697265625,0.0,0.0,480.989697265625,608.689697265625,6835.45484538805,390.4056396484375,30.0,785.9444140089429,0.0,1,E52_EXISTING_SITE
P02_G010_E52_A000,P02_G010,P02,M012,5944.660060878543,6532.076664992321,587.4166041137778,E52_c117f06f984d58b2275e6c48,8.141140511433747,0.365836005255062,0.365836005255062,533.3106765870443,577.980769869108,798.6007934817058,0.30276832431446593,0.009166666666666667,0.17948840681254322,0.49142339779367583,2.0685766022063246,0.8464301881894764,536.0411193847656,0.0,0.0,536.0411193847656,663.7411193847656,5989.505951112793,425.30462646484375,30.0,743.3106765870443,0.0,1,E5_REVALIDATED
P02_G010_E52_A000,P02_G010,P02,M012,5944.660060878543,6532.076664992321,587.4166041137778,E52_347c51b45a583dd4c5a4aad0,8.132662281496735,10.359339260709504,8.132662281496735,545.8106765870443,594.6474365357748,798.6007934817058,0.3072138543106079,0.009166666666666667,0.17948840681254322,0.4958689277898177,2.064131072210183,0.845040960065682,586.0411193847656,0.0,0.0,586.0411193847656,713.7411193847656,5989.505951112793,425.30462646484375,30.0,755.8106765870443,0.0,1,E5_REVALIDATED
P02_G010_E52_A000,P02_G010,P02,M012,5944.660060878543,6532.076664992321,587.4166041137778,E52_9b18c2085562c5280ea1e394,7.57686611502632,0.02697066595830222,0.02697066595830222,563.4972144032131,613.0086493397365,829.9258191872856,0.3179402888393461,0.009166666666666667,0.17948840681254322,0.506595362318556,2.0534046376814445,0.8416889492754512,594.1372192382812,0.0,0.0,594.1372192382812,721.8372192382812,6224.443643904642,487.8569030761719,30.0,773.4972144032131,0.0,1,E5_REVALIDATED
P02_G011_E52_A000,P02_G011,P02,M013,745.855314875907,1292.9711443375293,547.1158294616223,E52_eddf192c3626d88d236d26e4,6.598671975907564,17.034187922993553,6.598671975907564,241.72684180786888,260.473536754158,370.9735139380034,0.13850678679446915,0.009166666666666667,0.1671742812243846,0.3148477346855204,2.24515226531448,0.9016100829107749,224.96033935546876,0.0,0.0,224.96033935546876,352.66033935546875,2782.3013545350254,199.07135009765625,30.0,451.7268418078689,0.0,1,E5_REVALIDATED
P02_G011_E52_A000,P02_G011,P02,M013,745.855314875907,1292.9711443375293,547.1158294616223,E52_eab18c460278cfbad2c20da0,5.9943493619613974,7.760329046990023,5.9943493619613974,212.31476099060268,226.15454090800176,341.5908424768108,0.12388533452538679,0.009166666666666667,0.1671742812243846,0.30022628241643806,2.2597737175835624,0.9061792867448631,166.07735900878907,0.0,0.0,166.07735900878907,293.77735900878906,2561.931318576081,213.8477783203125,30.0,422.3147609906027,0.0,1,E5_REVALIDATED
P02_G011_E52_A000,P02_G011,P02,M013,745.855314875907,1292.9711443375293,547.1158294616223,E52_68694062ed2e2e792aeb51a9,5.965673202353898,17.695890544520793,5.965673202353898,262.3147609906027,292.8212075746684,341.5908424768108,0.1416674545099547,0.009166666666666667,0.1671742812243846,0.3180084024010059,2.241991597598995,0.9006223742496856,366.0773590087891,0.0,0.0,366.0773590087891,493.77735900878906,2561.931318576081,213.8477783203125,30.0,472.3147609906027,0.0,1,E5_REVALIDATED
P02_G012_E52_A000,P02_G012,P02,M014,5916.316932530872,5937.259987389667,20.94305485879522,E52_214ce9a3b3bd3fa9c582335a,9.018683185158821,15.138353346483314,9.018683185158821,331.46735474952504,365.31699057309277,459.8368945576438,0.1830074384559416,0.009166666666666667,0.006399266762409652,0.19857337188501792,2.3614266281149825,0.937945821285932,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091823284,283.8956298828125,30.0,541.467354749525,0.0,1,E5_REVALIDATED
P02_G012_E52_A000,P02_G012,P02,M014,5916.316932530872,5937.259987389667,20.94305485879522,E52_24db349315b2a6b84dd4215d,8.435444036853283,5.686957833295324,5.686957833295324,283.5201066466774,305.8382661315407,433.1312563841751,0.1621732249548407,0.009166666666666667,0.006399266762409652,0.17773915838391702,2.3822608416160835,0.944456513005026,267.8179138183594,0.0,0.0,267.8179138183594,395.5179138183594,3248.4844228813135,322.1230773925781,30.0,493.5201066466774,0.0,1,E5_REVALIDATED
P02_G012_E52_A000,P02_G012,P02,M014,5916.316932530872,5937.259987389667,20.94305485879522,E52_27fdcb9bc2da20af468e67a1,8.383638048319895,15.630401191469062,8.383638048319895,333.5201066466774,372.5049327982074,433.1312563841751,0.1799553449394086,0.009166666666666667,0.006399266762409652,0.1955212783684849,2.3644787216315155,0.9388996005098484,467.8179138183594,0.0,0.0,467.8179138183594,595.5179138183594,3248.4844228813135,322.1230773925781,30.0,543.5201066466774,0.0,1,E5_REVALIDATED
P02_G013_E52_A000,P02_G013,P02,M014,5949.227447308978,6356.32155332256,407.09410601358195,E52_be69bdf55826f2eb34075d09,12.089343064167153,12.029424972929434,12.029424972929434,457.6877788138426,500.48965717077624,658.5642874860837,0.25604119113741575,0.009166666666666667,0.12438986572637227,0.3895977235304547,2.1704022764695456,0.8782507113967329,513.6225402832031,0.0,0.0,513.6225402832031,641.3225402832031,4939.232156145627,341.3225402832031,30.0,667.6877788138427,0.0,1,E5_REVALIDATED
P02_G013_E52_A000,P02_G013,P02,M014,5949.227447308978,6356.32155332256,407.09410601358195,E52_fd527d975e1813662620f82c,11.639873585239812,12.45056667278017,11.639873585239812,418.2192341110554,452.9085204066283,628.3027504486734,0.23771876612520712,0.009166666666666667,0.12438986572637227,0.37127529851824603,2.1887247014817546,0.8839764692130481,416.271435546875,0.0,0.0,416.271435546875,543.971435546875,4712.2706283650505,306.8754577636719,30.0,628.2192341110554,0.0,1,E5_REVALIDATED
P02_G014_E52_A000,P02_G014,P02,M014,6368.289013241872,6389.232068100667,20.943054858794312,E52_0c9d91fc306062a18ada9948,7.860539347173827,15.697900697510477,7.860539347173827,331.42241999480143,370.2725110389095,429.7442937249544,0.1787296459836012,0.009166666666666667,0.006399266762409374,0.19429557941267722,2.365704420587323,0.9392826314335384,466.2010925292969,0.0,0.0,466.2010925292969,593.9010925292969,3223.082202937158,326.7436828613281,30.0,541.4224199948014,0.0,1,E5_REVALIDATED
P02_G014_E52_A000,P02_G014,P02,M014,6368.289013241872,6389.232068100667,20.943054858794312,E52_437c6a333219b14c3939f26c,7.618081777508166,6.0194831627628105,6.0194831627628105,277.09771274073506,296.211315442558,417.14117438283733,0.1570562493971614,0.009166666666666667,0.006399266762409374,0.17262218282623742,2.387377817173763,0.9460555678668008,248.53977661132814,19.176544189453125,19.176544189453125,248.53977661132814,376.2397766113281,3128.55880787128,326.2397766113281,30.0,487.09771274073506,0.0,1,E5_REVALIDATED
P02_G014_E52_A000,P02_G014,P02,M014,6368.289013241872,6389.232068100667,20.943054858794312,E52_231555d7070bcf1a0911e332,7.597897845457851,5.981962334569488,5.981962334569488,303.4113952968874,335.0249979987103,417.14117438283733,0.1669828432889251,0.009166666666666667,0.006399266762409374,0.18254877671800113,2.3774512232819993,0.9429535072756247,379.363232421875,0.0,0.0,379.363232421875,507.063232421875,3128.55880787128,326.2397766113281,30.0,513.4113952968873,0.0,1,E5_REVALIDATED
P02_G015_E52_A000,P02_G015,P02,M017,2986.7251051508374,3887.383813177553,900.6587080267154,E52_96da4f081c74d8211b4b244f,6.937264214523168,12.47027426673894,6.937264214523168,406.4445801679392,437.368205859671,627.3474061854878,0.23339590098708082,0.009166666666666667,0.27520127189705196,0.5177638395507994,2.042236160449201,0.8381988001403752,371.08350830078126,0.0,0.0,371.08350830078126,498.78350830078125,4705.105546391158,251.37640380859375,30.0,616.4445801679392,0.0,1,E52_EXISTING_SITE
P02_G016_E52_A000,P02_G016,P02,M019,5123.593339776678,6119.514573210624,995.9212334339463,E52_189eb019491ad876aa165071,4.910998135102375,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.3043092657714836,0.5325576430914087,2.0274423569085918,0.8335757365339348,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,E5_REVALIDATED
P02_G017_E52_A000,P02_G017,P02,M020,2502.56368944498,2923.5285106228607,420.9648211778808,E52_dbec4f1422e98765afb262aa,10.873853311460351,16.38523852602286,10.873853311460351,322.5402116809159,364.1002534899979,395.72017250733956,0.1707521496628321,0.009166666666666667,0.12862813980435248,0.3085469561338512,2.2514530438661495,0.9035790762081715,498.7205017089844,0.0,0.0,498.7205017089844,626.4205017089844,2967.901293805047,326.4205017089844,30.0,532.540211680916,0.0,1,E5_REVALIDATED
P02_G017_E52_A000,P02_G017,P02,M020,2502.56368944498,2923.5285106228607,420.9648211778808,E52_9026ce0d2a5dd9a75ef73c8e,0.8353766427972573,6.720084116703532,0.8353766427972573,248.61637070099954,267.37077642202814,384.70630707582717,0.14290187810434732,0.009166666666666667,0.12862813980435248,0.28069668457536645,2.279303315424634,0.912282286070198,225.05286865234376,0.0,0.0,225.05286865234376,352.75286865234375,2885.297303068704,302.75286865234375,30.0,458.61637070099954,0.0,1,E5_REVALIDATED
P02_G018_E52_A000,P02_G018,P02,M021,5315.624044076422,6083.182395741032,767.5583516646102,E52_b677873645e212a13901ede2,1.2512697614083237,9.230718628911887,1.2512697614083237,575.9444140089429,616.0268887810784,911.3939793850733,0.3339048259552679,0.009166666666666667,0.23453171856418648,0.577603211186121,1.9823967888138796,0.8194989965043372,480.989697265625,0.0,0.0,480.989697265625,608.689697265625,6835.45484538805,390.4056396484375,30.0,785.9444140089429,0.0,1,E52_EXISTING_SITE
P02_G019_E52_A000,P02_G019,P02,M022,7355.713579944701,7376.656634803497,20.94305485879522,E52_01234cac2d25748209cb57e8,7.665571921562076,5.963634638729843,5.963634638729843,275.78386787661753,295.55487261701467,419.772700963196,0.15719547582798327,0.009166666666666667,0.006399266762409652,0.17276140925705957,2.3872385907429408,0.9460120596071688,248.53977661132814,11.2877197265625,11.2877197265625,248.53977661132814,376.2397766113281,3148.2952572239697,326.2397766113281,30.0,485.78386787661753,0.0,1,E5_REVALIDATED
P02_G019_E52_A000,P02_G019,P02,M022,7355.713579944701,7376.656634803497,20.94305485879522,E52_6aa461eda22a4c53e6730e81,7.084600655325886,6.478254834226846,6.478254834226846,265.8104536255181,288.3542041341444,395.1560268799425,0.15046620221455187,0.009166666666666667,0.006399266762409652,0.16603213564362818,2.393967864356372,0.9481149576113662,271.555615234375,1.030609130859375,1.030609130859375,271.555615234375,399.255615234375,2963.670201599569,349.255615234375,30.0,475.8104536255181,0.0,1,E5_REVALIDATED
P02_G020_E52_A000,P02_G020,P02,M022,7388.624094722808,7931.620015515035,542.9959207922275,E52_aaa387ee3ee3170bd804334d,0.0961803787852773,18.409477866986336,0.0961803787852773,263.5215778829557,299.2286101502083,312.8009621623957,0.13801933350380158,0.009166666666666667,0.1659154202420695,0.31310142041253775,2.2468985795874628,0.9021558061210819,428.48438720703126,0.0,0.0,428.48438720703126,556.1843872070312,2346.0072162179677,386.9435729980469,30.0,473.5215778829557,0.0,1,E5_REVALIDATED
P02_G021_E52_A000,P02_G021,P02,M022,7943.587475434347,7964.530530293142,20.94305485879522,E52_8ca7795ffa642a3b129c0a3d,7.894746809915375,15.730152054416479,7.894746809915375,330.94608252023,369.9122522589995,428.0951466078428,0.17832668261553564,0.009166666666666667,0.006399266762409652,0.19389261604461194,2.3661073839553888,0.9394085574860588,467.5940368652344,0.0,0.0,467.5940368652344,595.2940368652344,3210.713599558821,335.390380859375,30.0,540.94608252023,0.0,1,E5_REVALIDATED
P02_G021_E52_A000,P02_G021,P02,M022,7943.587475434347,7964.530530293142,20.94305485879522,E52_1eac4bbcd37cec5d48241661,7.6476739464814045,6.04580255430777,6.04580255430777,275.66392246828667,298.30930922772677,415.4555243799327,0.1568759382441215,0.009166666666666667,0.006399266762409652,0.1724418716731978,2.387558128326803,0.9461119151021257,271.74464111328126,0.0,0.0,271.74464111328126,399.44464111328125,3115.9164328494953,326.2397766113281,30.0,485.66392246828667,0.0,1,E5_REVALIDATED
P02_G022_E52_A000,P02_G022,P02,M023,7433.603522964426,7786.218134216519,352.6146112520928,E52_beb70ec57fd2d66bf65b827f,13.06551082853818,2.43785423226241,2.43785423226241,429.6587378248194,468.09544538504076,628.6972302883107,0.2418430061920666,0.009166666666666667,0.10774335343813948,0.3587530262968728,2.2012469737031277,0.8878896792822273,461.24049072265626,0.0,0.0,461.24049072265626,588.9404907226562,4715.22922716233,538.9404907226562,30.0,639.6587378248194,0.0,1,E52_EXISTING_SITE
P02_G023_E52_A000,P02_G023,P02,M024,7659.827743478527,8395.75538315998,735.927639681453,E52_4513f74e4ba51c209cccc792,8.067504058101264,9.790974506635663,8.067504058101264,548.6050089915749,589.1156759023821,854.1460165183059,0.3160741321008959,0.009166666666666667,0.22486677879155512,0.5501075775591177,2.009892422440883,0.8280913820127758,486.1280029296875,0.0,0.0,486.1280029296875,613.8280029296875,6406.095123887295,391.8226318359375,30.0,758.6050089915749,0.0,1,E52_EXISTING_SITE
P02_G024_E52_A000,P02_G024,P02,M025,3173.532039958184,3564.4968611360646,390.96482117788037,E52_c10a50247c57c0340b451298,23.058866510073486,3.1495087650690863,3.1495087650690863,410.4813485396202,450.8988478275434,578.4577013517014,0.22790762835174688,0.009166666666666667,0.11946147313768568,0.3565357681560992,2.2034642318439013,0.888582572451219,485.00999145507814,0.0,0.0,485.00999145507814,612.7099914550781,4338.432760137761,515.4917602539062,30.0,620.4813485396203,0.0,1,E52_EXISTING_SITE
P02_G025_E52_A000,P02_G025,P02,M027,9422.176739588298,9881.142976969444,458.96623738114613,E52_2cea01313b8862fcfb6b2e63,6.264019617413027,16.460055432828085,6.264019617413027,259.5957489704318,280.08528245838755,396.2542970131293,0.148442074342722,0.009166666666666667,0.1402396836442391,0.29784842465362776,2.2621515753463726,0.9069223672957414,245.87440185546876,0.0,0.0,245.87440185546876,373.57440185546875,2971.90722759847,231.8917236328125,30.0,469.5957489704318,0.0,1,E5_REVALIDATED
P02_G025_E52_A000,P02_G025,P02,M027,9422.176739588298,9881.142976969444,458.96623738114613,E52_60b76d98beea93305f35c25d,6.004471256022072,16.79058398580294,6.004471256022072,271.8613885249859,299.0873836523459,380.3668062858116,0.15055421784231732,0.009166666666666667,0.1402396836442391,0.2999605681532231,2.2600394318467774,0.9062623224521178,326.7119415283203,0.0,0.0,326.7119415283203,454.4119415283203,2852.751047143587,241.2421875,30.0,481.8613885249859,0.0,1,E5_REVALIDATED
P02_G025_E52_A000,P02_G025,P02,M027,9422.176739588298,9881.142976969444,458.96623738114613,E52_76b4f0bdabd1ccab126282dd,5.771840641351304,17.180198899819032,5.771840641351304,244.7670432960008,265.6078646257534,364.489158613486,0.13866967590706417,0.009166666666666667,0.1402396836442391,0.2880760262179699,2.2719239737820307,0.9099762418068844,250.08985595703126,0.0,0.0,250.08985595703126,377.78985595703125,2733.6686896011447,241.2421875,30.0,454.7670432960008,0.0,1,E5_REVALIDATED
P03_G000_E52_A000,P03_G000,P03,M001,809.1614003372633,1952.6735065821129,1143.5121062448495,E52_4513f74e4ba51c209cccc792,7.528195666308719,9.790974506635663,7.528195666308719,548.6050089915749,589.1156759023821,854.1460165183059,0.3160741321008959,0.009166666666666667,0.34940647690814847,0.674647275675711,1.8853527243242896,0.7891727263513403,486.1280029296875,0.0,0.0,486.1280029296875,613.8280029296875,6406.095123887295,391.8226318359375,30.0,758.6050089915749,0.0,1,E52_EXISTING_SITE
P03_G001_E52_A000,P03_G001,P03,M002,1171.6403334902727,1230.0988487350032,58.458515244730506,E52_c10a50247c57c0340b451298,21.45397038471387,3.1495087650690863,3.1495087650690863,410.4813485396202,450.8988478275434,578.4577013517014,0.22790762835174688,0.009166666666666667,0.017862324102556545,0.2549366191209701,2.30506338087903,0.9203323065246969,485.00999145507814,0.0,0.0,485.00999145507814,612.7099914550781,4338.432760137761,515.4917602539062,30.0,620.4813485396203,0.0,1,E52_EXISTING_SITE
P03_G002_E52_A000,P03_G002,P03,M002,1248.1641088511385,1644.057325684367,395.8932168332285,E52_c10a50247c57c0340b451298,23.058866510073486,3.1495087650690863,3.1495087650690863,410.4813485396202,450.8988478275434,578.4577013517014,0.22790762835174688,0.009166666666666667,0.12096737181015317,0.3580416668285667,2.201958333171434,0.8881119791160729,485.00999145507814,0.0,0.0,485.00999145507814,612.7099914550781,4338.432760137761,515.4917602539062,30.0,620.4813485396203,0.0,1,E52_EXISTING_SITE
P03_G003_E52_A000,P03_G003,P03,M003,807.2439655639018,1422.556482434358,615.3125168704562,E52_7ccd1e182a1b2540fd645bfb,17.826951235448703,2.4191590009326376,2.4191590009326376,429.0509151666868,465.88596358791074,630.2977572539465,0.24168092785315382,0.009166666666666667,0.18801215793263942,0.4388597524524599,2.1211402475475407,0.8628563273586063,447.8438232421875,5.8232421875,5.8232421875,447.8438232421875,575.5438232421875,4727.2331794045995,525.5438232421875,30.0,639.0509151666868,0.0,1,E52_EXISTING_SITE
P03_G004_E52_A000,P03_G004,P03,M004,714.9294036153034,1480.6790692836205,765.7496656683171,E52_96da4f081c74d8211b4b244f,6.937264214523168,12.47027426673894,6.937264214523168,406.4445801679392,437.368205859671,627.3474061854878,0.23339590098708082,0.009166666666666667,0.23397906450976358,0.4765416321635111,2.0834583678364895,0.8510807399489028,371.08350830078126,0.0,0.0,371.08350830078126,498.78350830078125,4705.105546391158,251.37640380859375,30.0,616.4445801679392,0.0,1,E52_EXISTING_SITE
P03_G005_E52_A000,P03_G005,P03,M006,792.6092964510069,1202.9708623146255,410.3615658636186,E52_beb70ec57fd2d66bf65b827f,13.06551082853818,2.43785423226241,2.43785423226241,429.6587378248194,468.09544538504076,628.6972302883107,0.2418430061920666,0.009166666666666667,0.1253882562361057,0.37639792909483893,2.1836020709051613,0.8823756471578629,461.24049072265626,0.0,0.0,461.24049072265626,588.9404907226562,4715.22922716233,538.9404907226562,30.0,639.6587378248194,0.0,1,E52_MERGE_BACK
P03_G006_E52_A000,P03_G006,P03,M007,2530.001633700186,2894.2311259847656,364.22949228457946,E52_4d215302190bc5bfb29bf912,9.713639065507849,16.37371485667674,9.713639065507849,307.50969179304633,343.7570581260541,397.53518558804575,0.1656637075427803,0.009166666666666667,0.11129234486473262,0.2861227190741796,2.273877280925821,0.9105866502893188,434.96839599609376,0.0,0.0,434.96839599609376,562.6683959960938,2981.5138919103433,336.56707763671875,30.0,517.5096917930464,0.0,1,E52_EXISTING_SITE
P03_G007_E52_A000,P03_G007,P03,M009,836.8733598094886,1789.3170636205425,952.4437038110539,E52_1ef47ef68c1879e18ddbb164,1.8109249337023954,9.684707827919368,1.8109249337023954,525.9457118932837,556.9823492630754,865.6715995678175,0.30964781577290457,0.009166666666666667,0.2910244650533776,0.6098389474929489,1.9501610525070516,0.8094253289084534,372.4396484375,0.0,0.0,372.4396484375,500.1396484375,6492.536996758631,304.7821350097656,30.0,735.9457118932837,0.0,1,E52_EXISTING_SITE
P03_G008_E52_A000,P03_G008,P03,M010,3872.674419072423,4713.107651000835,840.4332319284122,E52_a1af1f4ab7d520e82e20be53,8.721524411760214,0.45430012492889205,0.45430012492889205,547.7224457312177,598.7128286250978,789.5025940991541,0.30660524396013417,0.009166666666666667,0.25679904308923707,0.572570953716038,1.9874290462839626,0.8210715769637381,611.8845947265625,0.0,0.0,611.8845947265625,739.5845947265625,5921.269455743655,492.6366271972656,30.0,757.7224457312177,0.0,1,E5_REVALIDATED
P03_G009_E52_A000,P03_G009,P03,M011,4118.85190024332,4744.087057531303,625.2351572879825,E52_b677873645e212a13901ede2,1.2512697614083237,9.230718628911887,1.2512697614083237,575.9444140089429,616.0268887810784,911.3939793850733,0.3339048259552679,0.009166666666666667,0.19104407583799465,0.5341155684599292,2.0258844315400713,0.8330888848562721,480.989697265625,0.0,0.0,480.989697265625,608.689697265625,6835.45484538805,390.4056396484375,30.0,785.9444140089429,0.0,1,E52_EXISTING_SITE
P03_G010_E52_A000,P03_G010,P03,M012,5944.660060878543,6532.076664992321,587.4166041137778,E52_c117f06f984d58b2275e6c48,8.141140511433747,0.365836005255062,0.365836005255062,533.3106765870443,577.980769869108,798.6007934817058,0.30276832431446593,0.009166666666666667,0.17948840681254322,0.49142339779367583,2.0685766022063246,0.8464301881894764,536.0411193847656,0.0,0.0,536.0411193847656,663.7411193847656,5989.505951112793,425.30462646484375,30.0,743.3106765870443,0.0,1,E5_REVALIDATED
P03_G010_E52_A000,P03_G010,P03,M012,5944.660060878543,6532.076664992321,587.4166041137778,E52_347c51b45a583dd4c5a4aad0,8.132662281496735,10.359339260709504,8.132662281496735,545.8106765870443,594.6474365357748,798.6007934817058,0.3072138543106079,0.009166666666666667,0.17948840681254322,0.4958689277898177,2.064131072210183,0.845040960065682,586.0411193847656,0.0,0.0,586.0411193847656,713.7411193847656,5989.505951112793,425.30462646484375,30.0,755.8106765870443,0.0,1,E5_REVALIDATED
P03_G010_E52_A000,P03_G010,P03,M012,5944.660060878543,6532.076664992321,587.4166041137778,E52_9b18c2085562c5280ea1e394,7.57686611502632,0.02697066595830222,0.02697066595830222,563.4972144032131,613.0086493397365,829.9258191872856,0.3179402888393461,0.009166666666666667,0.17948840681254322,0.506595362318556,2.0534046376814445,0.8416889492754512,594.1372192382812,0.0,0.0,594.1372192382812,721.8372192382812,6224.443643904642,487.8569030761719,30.0,773.4972144032131,0.0,1,E5_REVALIDATED
P03_G011_E52_A000,P03_G011,P03,M013,745.855314875907,1292.9711443375293,547.1158294616223,E52_b7c433bb400c5a28313b13f0,7.568193928118205,16.00220965111248,7.568193928118205,270.63016208552887,291.2047849391259,417.8125870494757,0.1554195344851095,0.009166666666666667,0.1671742812243846,0.33176048237616074,2.2282395176238396,0.8963248492574498,246.89547424316407,0.0,0.0,246.89547424316407,374.59547424316406,3133.594402871068,284.58648681640625,30.0,480.63016208552887,0.0,1,E5_REVALIDATED
P03_G011_E52_A000,P03_G011,P03,M013,745.855314875907,1292.9711443375293,547.1158294616223,E52_dc4c132291b7b9525a26c82f,7.201257348444585,16.290878065555617,7.201257348444585,256.41354735972715,274.49113296153376,404.3615811086144,0.14845852840407586,0.009166666666666667,0.1671742812243846,0.3247994762951271,2.2352005237048735,0.8985001636577727,216.9310272216797,0.0,0.0,216.9310272216797,344.6310272216797,3032.711858314608,277.91845703125,30.0,466.41354735972715,0.0,1,E5_REVALIDATED
P03_G011_E52_A000,P03_G011,P03,M013,745.855314875907,1292.9711443375293,547.1158294616223,E52_b544b4d7beda1d6ed7fbeefb,7.168393459732144,16.252686834440453,7.168393459732144,293.91354735972715,324.49113296153376,404.3615811086144,0.16179511839250177,0.009166666666666667,0.1671742812243846,0.338136066283553,2.2218639337164476,0.8943324792863897,366.9310272216797,0.0,0.0,366.9310272216797,494.6310272216797,3032.711858314608,277.91845703125,30.0,503.91354735972715,0.0,1,E5_REVALIDATED
P03_G012_E52_A000,P03_G012,P03,M014,5916.316932530872,5937.259987389667,20.94305485879522,E52_214ce9a3b3bd3fa9c582335a,9.018683185158821,15.138353346483314,9.018683185158821,331.46735474952504,365.31699057309277,459.8368945576438,0.1830074384559416,0.009166666666666667,0.006399266762409652,0.19857337188501792,2.3614266281149825,0.937945821285932,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091823284,283.8956298828125,30.0,541.467354749525,0.0,1,E5_REVALIDATED
P03_G012_E52_A000,P03_G012,P03,M014,5916.316932530872,5937.259987389667,20.94305485879522,E52_24db349315b2a6b84dd4215d,8.435444036853283,5.686957833295324,5.686957833295324,283.5201066466774,305.8382661315407,433.1312563841751,0.1621732249548407,0.009166666666666667,0.006399266762409652,0.17773915838391702,2.3822608416160835,0.944456513005026,267.8179138183594,0.0,0.0,267.8179138183594,395.5179138183594,3248.4844228813135,322.1230773925781,30.0,493.5201066466774,0.0,1,E5_REVALIDATED
P03_G012_E52_A000,P03_G012,P03,M014,5916.316932530872,5937.259987389667,20.94305485879522,E52_27fdcb9bc2da20af468e67a1,8.383638048319895,15.630401191469062,8.383638048319895,333.5201066466774,372.5049327982074,433.1312563841751,0.1799553449394086,0.009166666666666667,0.006399266762409652,0.1955212783684849,2.3644787216315155,0.9388996005098484,467.8179138183594,0.0,0.0,467.8179138183594,595.5179138183594,3248.4844228813135,322.1230773925781,30.0,543.5201066466774,0.0,1,E5_REVALIDATED
P03_G013_E52_A000,P03_G013,P03,M014,5949.227447308978,6356.32155332256,407.09410601358195,E52_be69bdf55826f2eb34075d09,12.089343064167153,12.029424972929434,12.029424972929434,457.6877788138426,500.48965717077624,658.5642874860837,0.25604119113741575,0.009166666666666667,0.12438986572637227,0.3895977235304547,2.1704022764695456,0.8782507113967329,513.6225402832031,0.0,0.0,513.6225402832031,641.3225402832031,4939.232156145627,341.3225402832031,30.0,667.6877788138427,0.0,1,E5_REVALIDATED
P03_G013_E52_A000,P03_G013,P03,M014,5949.227447308978,6356.32155332256,407.09410601358195,E52_fd527d975e1813662620f82c,11.639873585239812,12.45056667278017,11.639873585239812,418.2192341110554,452.9085204066283,628.3027504486734,0.23771876612520712,0.009166666666666667,0.12438986572637227,0.37127529851824603,2.1887247014817546,0.8839764692130481,416.271435546875,0.0,0.0,416.271435546875,543.971435546875,4712.2706283650505,306.8754577636719,30.0,628.2192341110554,0.0,1,E5_REVALIDATED
P03_G014_E52_A000,P03_G014,P03,M014,6368.289013241872,6389.232068100667,20.943054858794312,E52_0c9d91fc306062a18ada9948,7.860539347173827,15.697900697510477,7.860539347173827,331.42241999480143,370.2725110389095,429.7442937249544,0.1787296459836012,0.009166666666666667,0.006399266762409374,0.19429557941267722,2.365704420587323,0.9392826314335384,466.2010925292969,0.0,0.0,466.2010925292969,593.9010925292969,3223.082202937158,326.7436828613281,30.0,541.4224199948014,0.0,1,E5_REVALIDATED
P03_G014_E52_A000,P03_G014,P03,M014,6368.289013241872,6389.232068100667,20.943054858794312,E52_437c6a333219b14c3939f26c,7.618081777508166,6.0194831627628105,6.0194831627628105,277.09771274073506,296.211315442558,417.14117438283733,0.1570562493971614,0.009166666666666667,0.006399266762409374,0.17262218282623742,2.387377817173763,0.9460555678668008,248.53977661132814,19.176544189453125,19.176544189453125,248.53977661132814,376.2397766113281,3128.55880787128,326.2397766113281,30.0,487.09771274073506,0.0,1,E5_REVALIDATED
