site_id,atomic_task_id,feasible,min_twohop_margin_db,total_energy_kwh
R317583_2547634_546,P03_G015_A00,1,6.109588772687189,0.42177168131536874
R317703_2547514_420,P03_G015_A00,1,6.237188308831577,0.40362543302596016
R317703_2547514_470,P03_G015_A00,1,6.230897468381102,0.4080709630221021
R317703_2547514_520,P03_G015_A00,1,6.222300878384246,0.4125164930182441
R317703_2547634_447,P03_G015_A00,1,6.419357386364936,0.4106420343943029
R317703_2547634_497,P03_G015_A00,1,6.411479959717951,0.4150875643904449
R317703_2547634_547,P03_G015_A00,1,6.4012045703672555,0.41953309438658687
R315837_2548257_450,P03_G016_A00,1,0.11115820295812284,0.5093497070255588
R315837_2548257_500,P03_G016_A00,1,0.10946087759289469,0.5137952370217007
R315837_2548257_550,P03_G016_A00,1,0.10719807392507619,0.5182407670178427
R315837_2548257_600,P03_G016_A00,1,0.10437067571365333,0.5226862970139847
R315837_2548257_650,P03_G016_A00,1,0.10097978571626243,0.5271318270101266
R315837_2548377_471,P03_G016_A00,1,0.24605254694249368,0.5147755231068409
R315837_2548377_521,P03_G016_A00,1,0.24405601932193122,0.5192210531029828
R315837_2548377_571,P03_G016_A00,1,0.2414764887243308,0.5236665830991248
R315837_2548377_621,P03_G016_A00,1,0.23831499390362865,0.5281121130952668
R315837_2548377_671,P03_G016_A00,1,0.23457280600342756,0.5325576430914087
R315837_2548497_475,P03_G016_A00,1,0.382340351358053,0.5187644589109459
R315837_2548497_525,P03_G016_A00,1,0.3802320334321223,0.5232099889070878
R316564_2547511_353,P03_G017_A00,1,6.5601697651136845,0.28069668457536645
R316564_2547511_403,P03_G017_A00,1,6.55692451970414,0.28514221457150846
R316564_2547511_453,P03_G017_A00,1,6.551184688451656,0.2895877445676504
R316564_2547511_503,P03_G017_A00,1,6.542960149821596,0.29403327456379236
R316564_2547511_553,P03_G017_A00,1,6.532265005575539,0.29847880455993436
R316564_2547631_376,P03_G017_A00,1,6.471069764274475,0.2863193061531414
R316564_2547631_426,P03_G017_A00,1,6.458651860519495,0.29076483614928333
R316564_2547631_476,P03_G017_A00,1,6.443833336361479,0.2952103661454253
R316564_2547631_526,P03_G017_A00,1,6.426638804727617,0.2996558961415673
R316564_2547631_576,P03_G017_A00,1,6.471914272093841,0.3041014261377093
R316564_2547631_626,P03_G017_A00,1,6.459679608453584,0.3085469561338512
R316564_2547751_419,P03_G017_A00,1,6.217201531246673,0.2936976413681961
R317680_2550980_343,P03_G018_A00,1,1.1068677648688094,0.4987858609699742
R317680_2550980_393,P03_G018_A00,1,1.1037352374651022,0.5022157485341667
R317680_2550980_443,P03_G018_A00,1,1.0998934239670035,0.5066612785303088
R317680_2550980_493,P03_G018_A00,1,1.1076330758035198,0.5111068085264507
R317680_2550980_543,P03_G018_A00,1,1.1047037211371418,0.5155523385225926
R317680_2551100_385,P03_G018_A00,1,0.9207407510092054,0.5065285038596206
R317680_2551100_435,P03_G018_A00,1,0.9171670181872571,0.5109740338557625
R317680_2551100_485,P03_G018_A00,1,0.9243364659008506,0.5154195638519045
R317680_2551100_535,P03_G018_A00,1,0.9216378796189986,0.5198650938480465
R317680_2551220_385,P03_G018_A00,1,0.7408491512113784,0.511580423446232
R317680_2551220_435,P03_G018_A00,1,0.7374172397227312,0.5160259534423739
R317680_2551220_485,P03_G018_A00,1,0.744302938478171,0.5204714834385159
R316735_2547787_348,P03_G019_A00,1,3.747672698782452,0.17047766563977015
R316735_2547787_398,P03_G019_A00,1,3.748261133301142,0.16603213564362818
R316735_2547787_448,P03_G019_A00,1,3.7475404767785108,0.17029440148754882
R316735_2547787_498,P03_G019_A00,1,3.7455113806551594,0.1747399314836908
R316735_2547787_548,P03_G019_A00,1,3.7421756777875004,0.17918546147983277
R316735_2547787_598,P03_G019_A00,1,3.7375363769351395,0.18363099147597475
R316735_2547907_364,P03_G019_A00,1,3.632031684169391,0.17040834488579912
R316735_2547907_414,P03_G019_A00,1,3.6322117465231685,0.17110997563505595
R316735_2547907_464,P03_G019_A00,1,3.6311172799159976,0.17555550563119793
R316735_2547907_514,P03_G019_A00,1,3.6287492474950085,0.18000103562733988
R316735_2547907_564,P03_G019_A00,1,3.625109731227866,0.18444656562348188
R316735_2548027_365,P03_G019_A00,1,3.5119587619788177,0.17276140925705957
R321001_2545175_356,P03_G020_A00,1,1.133239472293198,0.30967999574388594
R321001_2545175_406,P03_G020_A00,1,1.1324541246308115,0.30523446574774393
R321001_2545175_456,P03_G020_A00,1,1.130952267717447,0.30421036042025135
R321001_2545175_506,P03_G020_A00,1,1.128734644625581,0.3086558904163933
R321001_2545175_556,P03_G020_A00,1,1.1258023514710658,0.3131014204125353
R321001_2545295_364,P03_G020_A00,1,1.3033809015254008,0.3032952490075025
R321001_2545295_414,P03_G020_A00,1,1.302448024928097,0.2997557399483306
R321001_2545295_464,P03_G020_A00,1,1.3007701173984998,0.30420126994447255
R321001_2545295_514,P03_G020_A00,1,1.2983480421463724,0.3086467999406145
R321001_2545295_564,P03_G020_A00,1,1.295183043851594,0.3130923299367565
R321001_2545415_354,P03_G020_A00,1,1.4761684013611642,0.3010124227939
R321001_2545415_404,P03_G020_A00,1,1.4753464922760884,0.29846088827765727
R316747_2547995_349,P03_G021_A00,1,5.282596627069424,0.17276108482134606
R316747_2547995_399,P03_G021_A00,1,5.284133527960776,0.1724418716731978
R316747_2547995_449,P03_G021_A00,1,5.28380609397054,0.17688740166933978
R316747_2547995_499,P03_G021_A00,1,5.281614746643982,0.18133293166548176
R316747_2547995_549,P03_G021_A00,1,5.277562305259835,0.18577846166162373
R316747_2547995_599,P03_G021_A00,1,5.2716539747549405,0.1902239916577657
R316747_2548115_345,P03_G021_A00,1,5.158205020079748,0.17879494606236523
R316747_2548115_395,P03_G021_A00,1,5.159848934194045,0.17611049606004403
R316747_2548115_445,P03_G021_A00,1,5.1596811481207965,0.180556026056186
R316747_2548115_495,P03_G021_A00,1,5.157701871784923,0.185001556052328
R316747_2548115_545,P03_G021_A00,1,5.15391358012333,0.18944708604846996
R316747_2548115_595,P03_G021_A00,1,5.14832100278133,0.19389261604461194
R318798_2544731_329,P03_G022_A00,1,0.8714429341215322,0.1702410518981931
R318798_2544731_379,P03_G022_A00,1,0.872322112006529,0.17468658189433506
R318798_2544731_429,P03_G022_A00,1,0.8725262200987913,0.17913211189047706
R318798_2544731_479,P03_G022_A00,1,0.8720551632185192,0.18357764188661901
R318798_2544851_316,P03_G022_A00,1,0.9995675415180187,0.16404800666226158
R318798_2544851_366,P03_G022_A00,1,1.000650757333247,0.16849353665840355
R318798_2544851_416,P03_G022_A00,1,1.0010387140646486,0.17293906665454553
R318798_2544851_466,P03_G022_A00,1,1.0007312253758727,0.1773845966506875
R318798_2544971_333,P03_G022_A00,1,1.1282874401283038,0.16057339037394147
R318798_2544971_383,P03_G022_A00,1,1.1291517757363891,0.16501892037008345
R318798_2544971_433,P03_G022_A00,1,1.1292999047926457,0.16946445036622543
R318798_2544971_483,P03_G022_A00,1,1.1287317540141402,0.1739099803623674
R320878_2547577_563,P03_G023_A00,1,3.312756982535433,0.39969715300100206
R317846_2547356_416,P03_G024_A00,1,7.313485685881261,0.23888882500746011
R317846_2547356_466,P03_G024_A00,1,7.3155267746017785,0.24333435500360207
R317846_2547356_516,P03_G024_A00,1,7.3145917820060475,0.24777988499974404
R317966_2547236_275,P03_G024_A00,1,0.6790140679491827,0.2196078582564956
R317966_2547236_325,P03_G024_A00,1,0.6567698534165913,0.2240533882526376
R317966_2547236_375,P03_G024_A00,1,5.1642440298625445,0.22849891824877955
R317966_2547236_425,P03_G024_A00,1,5.104401392207606,0.23294444824492153
R317966_2547236_475,P03_G024_A00,1,6.887769044310687,0.2373899782410635
R317966_2547236_525,P03_G024_A00,1,6.886430717285748,0.24183550823720545
R317966_2547356_274,P03_G024_A00,1,0.17114113496977268,0.22440835817230864
R317966_2547356_324,P03_G024_A00,1,0.1515230778865373,0.22863835973572139
R317966_2547356_374,P03_G024_A00,1,4.309064085943305,0.23308388973186336
R319031_2548268_378,P03_G025_A00,1,5.848364095037141,0.2880760262179699
R319031_2548268_428,P03_G025_A00,1,5.843713950625357,0.2925215562141119
R319031_2548268_478,P03_G025_A00,1,5.836950527303941,0.2969670862102539
R319031_2548388_354,P03_G025_A00,1,6.096953746029627,0.2910695081609391
R319031_2548388_404,P03_G025_A00,1,6.093080008218621,0.29551503815708113
R319031_2548388_454,P03_G025_A00,1,6.086965915151353,0.2999605681532231
R319031_2548508_374,P03_G025_A00,1,6.343987821215421,0.29784842465362776
R319031_2548508_424,P03_G025_A00,1,6.338976284442651,0.3022939546497697
R319031_2548508_474,P03_G025_A00,1,6.331596663786698,0.3067394846459117
